Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,%Drafted,FPTS
11111,769493363,jwsorensen (1/2),0,109.35,OF Charlie Blackmon P Sonny Gray 3B Nolan Arenado 1B Matt Carpenter 2B Joe Panik OF Raimel Tapia SS Trevor Story OF Yoenis Céspedes C Tom Murphy P Jordan Montgomery,,,
11111,769505888,derek252 (4/5),0,109.35,2B Ian Kinsler 1B Logan Morrison OF Juan Lagares P Chris Sale OF Eric Thames 3B Wilmer Flores SS Xander Bogaerts C Jett Bandy OF Mallex Smith P Zach Davies,,,
11111,769597116,LivingADream,0,109.35,3B Eduardo Núñez 1B Buster Posey OF Charlie Blackmon P Sonny Gray 2B Wilmer Flores OF Brian Goodwin OF Kole Calhoun SS Trea Turner C Tom Murphy P Jordan Montgomery,,,
11111,769613838,BarOfSoap (100/150),0,109.35,OF Ian Desmond 3B Eduardo Núñez OF Brandon Belt 1B Buster Posey P Sonny Gray 2B DJ LeMahieu SS Trevor Story OF Austin Slater C Tom Murphy P Jordan Montgomery,,,
11111,769624318,robseykdotcom (17/17),0,109.35,1B Mitch Moreland SS Brandon Crawford P Sonny Gray 3B Nolan Arenado 2B DJ LeMahieu OF Jackie Bradley Jr. OF Jorge Bonifacio OF Mookie Betts C Tom Murphy P Jordan Montgomery,,,
11111,769655880,MrMakeitRain (1/4),0,109.35,3B Pablo Sandoval OF Dexter Fowler C Matt Wieters 1B Lucas Duda 2B Eric Sogard P Chris Sale OF Eric Thames OF J.D. Martinez SS Orlando Arcia P Zach Davies,,,
11111,769682689,dangerb407,0,109.35,OF Ian Desmond P Alex Cobb 1B Brandon Belt 3B Nolan Arenado 2B DJ LeMahieu OF Kole Calhoun SS Trevor Story OF Mallex Smith C Tom Murphy P Jordan Montgomery,,,
11111,769686988,biglucky (97/150),0,109.35,OF Brett Gardner P Alex Cobb SS Eric Sogard OF Aaron Hicks 1B Eric Thames 2B Starlin Castro OF Aaron Judge C Jett Bandy 3B Travis Shaw P Jordan Montgomery,,,
11111,769686999,biglucky (108/150),0,109.35,SS Alcides Escobar OF Colby Rasmus 1B Logan Morrison 3B Evan Longoria OF Steven Souza Jr. P Chris Sale C Salvador Perez 2B Whit Merrifield OF Jorge Bonifacio P Zach Davies,,,
11111,769699237,thisismurph (3/3),0,109.35,SS José Reyes 1B Mitch Moreland P Chris Sale 3B Wilmer Flores OF Stephen Piscotty OF Odúbel Herrera C Gary Sánchez OF Mallex Smith P Zach Davies 2B Chad Pinder,,,
11111,769700744,ballsdeep73,0,109.35,3B José Reyes 1B Miguel Cabrera OF Justin Upton 2B Eric Sogard P Chris Sale OF Charlie Blackmon OF Stephen Piscotty C Jett Bandy SS Orlando Arcia P Zach Davies,,,
11111,769704301,capnbucko (60/150),0,109.35,2B Dustin Pedroia 3B Evan Longoria 1B Brandon Belt P Chris Sale C Sandy Leon SS Brandon Crawford OF Jackie Bradley Jr. OF Mookie Betts OF Mallex Smith P Matt Strahm,,,
11111,769720066,WOWZY (1/5),0,109.35,P Chris Sale 1B Yonder Alonso 3B Anthony Rendon OF Keon Broxton 2B Wilmer Flores OF Corey Dickerson OF Domingo Santana SS Orlando Arcia P Zach Davies C Tom Murphy,,,
11111,769742660,JJgetsCARDS,0,109.35,1B Miguel Cabrera OF Justin Upton 2B Daniel Murphy C Matt Wieters OF Charlie Blackmon P Sonny Gray OF J.D. Martinez 3B Nicholas Castellanos SS Trevor Story P Jordan Montgomery,,,
11125,769741052,janxon007 (3/8),0,109.3,P Ricky Nolasco OF Ian Desmond 2B Dustin Pedroia 1B Buster Posey OF Charlie Blackmon 3B Nolan Arenado SS Trea Turner P Michael Wacha OF Yoenis Céspedes C Tom Murphy,,,
11125,769741124,janxon007 (4/8),0,109.3,P Ricky Nolasco OF Ian Desmond 2B Dustin Pedroia 1B Buster Posey OF Charlie Blackmon 3B Nolan Arenado SS Trea Turner P Michael Wacha OF Yoenis Céspedes C Tom Murphy,,,
11125,769741145,janxon007 (6/8),0,109.3,P Ricky Nolasco OF Ian Desmond 2B Dustin Pedroia 1B Buster Posey OF Charlie Blackmon 3B Nolan Arenado SS Trea Turner P Michael Wacha OF Yoenis Céspedes C Tom Murphy,,,
11125,769741196,janxon007 (7/8),0,109.3,P Ricky Nolasco OF Ian Desmond 2B Dustin Pedroia 1B Buster Posey OF Charlie Blackmon 3B Nolan Arenado SS Trea Turner P Michael Wacha OF Yoenis Céspedes C Tom Murphy,,,
11129,769209276,SlowQueen (18/75),0,109.25,P Ricky Nolasco OF Denard Span 1B Ian Desmond C Sandy Leon 3B Nolan Arenado 2B DJ LeMahieu SS Xander Bogaerts OF Raimel Tapia OF Mookie Betts P Jordan Montgomery,,,
11129,769280081,Awesemo (51/150),0,109.25,1B Miguel Cabrera P Gio González OF Colby Rasmus 2B Michael Martínez 3B Evan Longoria P Chris Sale OF Corey Dickerson SS Trevor Story OF Mallex Smith C Tom Murphy,,,
11129,769496467,derek252 (2/5),0,109.25,C René Rivera OF Jay Bruce 1B Eric Hosmer 2B Starlin Castro 3B Nolan Arenado OF Domingo Santana OF Aaron Judge SS Xander Bogaerts P Michael Wacha P Jeff Hoffman,,,
11129,769572854,bcalicore (84/150),0,109.25,1B Mark Reynolds OF Charlie Blackmon C Alex Avila 3B Nolan Arenado 2B DJ LeMahieu OF Jackie Bradley Jr. SS Trevor Story OF Mallex Smith P Michael Wacha P Jeff Hoffman,,,
11129,769608432,papagates (72/150),0,109.25,OF Brandon Moss P Gio González SS Alcides Escobar C Martín Maldonado 2B Michael Martínez 1B Logan Morrison 3B Mike Moustakas P Chris Sale OF Corey Dickerson OF Mallex Smith,,,
11129,769608493,papagates (133/150),0,109.25,P Gio González OF Colby Rasmus 2B Michael Martínez 1B Logan Morrison P Chris Sale OF Corey Dickerson OF Stephen Piscotty 3B Jedd Gyorko C Tom Murphy SS Aledmys Díaz,,,
11129,769609520,zswalker5 (1/4),0,109.25,P Ricky Nolasco OF Ian Desmond 1B Mark Reynolds OF Dexter Fowler C Alex Avila 2B Wilmer Flores 3B Nolan Arenado SS Trevor Story OF Mookie Betts P Jordan Montgomery,,,
11129,769618220,zswalker5 (2/4),0,109.25,P Ricky Nolasco OF Ian Desmond 1B Mark Reynolds OF Dexter Fowler C Alex Avila 2B Wilmer Flores 3B Nolan Arenado SS Trevor Story OF Mookie Betts P Jordan Montgomery,,,
11129,769618226,zswalker5 (3/4),0,109.25,P Ricky Nolasco OF Ian Desmond 1B Mark Reynolds OF Dexter Fowler C Alex Avila 2B Wilmer Flores 3B Nolan Arenado SS Trevor Story OF Mookie Betts P Jordan Montgomery,,,
11129,769623485,grandpabuzz (23/26),0,109.25,P Gio González 1B José Martínez P Chris Sale OF Brian Goodwin OF J.D. Martinez 3B Jedd Gyorko SS Trevor Story OF Mallex Smith C Tom Murphy 2B Chad Pinder,,,
11129,769627575,Bearslove40,0,109.25,P Gio González OF José Martínez 3B Mike Moustakas SS Eric Sogard P Chris Sale C Sandy Leon 2B Whit Merrifield OF Jorge Bonifacio OF Mallex Smith 1B Ryon Healy,,,
11129,769635499,ducci015 (1/4),0,109.25,P Ricky Nolasco OF Ian Desmond 1B Mark Reynolds C Sandy Leon 3B Nolan Arenado 2B DJ LeMahieu OF Jackie Bradley Jr. OF Andrew Benintendi SS Aledmys Díaz P Jordan Montgomery,,,
11129,769650703,zswalker5 (4/4),0,109.25,P Ricky Nolasco OF Ian Desmond 1B Mark Reynolds OF Dexter Fowler C Alex Avila 2B Wilmer Flores 3B Nolan Arenado SS Trevor Story OF Mookie Betts P Jordan Montgomery,,,
11129,769681573,jwickham (2/2),0,109.25,P Ricky Nolasco 1B Miguel Cabrera C Matt Wieters OF Charlie Blackmon 3B Anthony Rendon 2B DJ LeMahieu SS Xander Bogaerts OF Mookie Betts OF Yoenis Céspedes P Jordan Montgomery,,,
11129,769687031,biglucky (140/150),0,109.25,P Gio González OF Eric Young Jr. C Martín Maldonado 3B Yunel Escobar SS Adam Rosales OF Khris Davis P Chris Sale OF Kole Calhoun 1B Ryon Healy 2B Chad Pinder,,,
11129,769697971,berg1233,0,109.25,P Gio González 3B Michael Martínez OF Alex Presley 1B José Martínez 2B Eric Sogard P Chris Sale C Alex Avila OF Eric Thames SS Orlando Arcia OF Mookie Betts,,,
11129,769700176,docdre42,0,109.25,1B Albert Pujols P Gio González OF Alex Presley 2B Eric Sogard P Chris Sale OF Brian Goodwin 3B Jedd Gyorko OF Mookie Betts C Tom Murphy SS Aledmys Díaz,,,
11129,769708060,LaBete_DU_GEVAUDANz (105/117),0,109.25,C Drew Butera 1B Logan Morrison OF Charlie Blackmon 3B Nolan Arenado 2B DJ LeMahieu OF J.D. Martinez SS Xander Bogaerts OF Mookie Betts P Michael Wacha P Jeff Hoffman,,,
11129,769709835,I-ENJOY-TOAST (3/150),0,109.25,1B Albert Pujols P Gio González OF Eric Young Jr. C Matt Wieters 2B Eric Sogard P Chris Sale 3B Jedd Gyorko OF Kole Calhoun OF Mallex Smith SS Aledmys Díaz,,,
11129,769710106,cigarlou (1/2),0,109.25,P Ricky Nolasco 1B Miguel Cabrera OF Ian Desmond 2B Dustin Pedroia C Buster Posey OF Charlie Blackmon 3B Jedd Gyorko SS Xander Bogaerts OF Yoenis Céspedes P Jordan Montgomery,,,
11129,769711242,JJSkittles (7/47),0,109.25,1B Hanley Ramirez OF Denard Span P Gio González OF Colby Rasmus C Derek Norris P Chris Sale SS Brandon Crawford 3B Josh Rutledge 2B Taylor Featherston OF Mookie Betts,,,
11129,769711543,willthrill05,0,109.25,P Gio González OF Eric Young Jr. OF Alex Presley C Matt Wieters 1B Mitch Moreland P Chris Sale 2B Danny Espinosa 3B Anthony Rendon OF Michael A. Taylor SS José Iglesias,,,
11129,769716705,drumm035 (7/12),0,109.25,P Ricky Nolasco 1B Miguel Cabrera 2B Ian Kinsler OF Brett Gardner 3B Chase Headley C Buster Posey OF Aaron Hicks SS Didi Gregorius OF Aaron Judge P Jordan Montgomery,,,
11129,769719740,JJSkittles (31/47),0,109.25,1B Hanley Ramirez OF Denard Span P Gio González OF Colby Rasmus C Derek Norris P Chris Sale SS Brandon Crawford 3B Josh Rutledge 2B Taylor Featherston OF Mookie Betts,,,
11129,769732257,btwice80 (4/135),0,109.25,C Yadier Molina P Ricky Nolasco OF Ian Desmond 1B Mark Reynolds 3B Nolan Arenado 2B DJ LeMahieu OF Stephen Piscotty SS Trevor Story OF Yoenis Céspedes P Jordan Montgomery,,,
11129,769732308,btwice80 (35/135),0,109.25,C Yadier Molina P Ricky Nolasco OF Ian Desmond 1B Mark Reynolds 3B Nolan Arenado 2B DJ LeMahieu OF Stephen Piscotty SS Trevor Story OF Yoenis Céspedes P Jordan Montgomery,,,
11129,769733906,thepadlox (6/9),0,109.25,P Ricky Nolasco 2B Ian Kinsler C Alex Avila 3B Nolan Arenado 1B Matt Carpenter OF Brian Goodwin OF J.D. Martinez SS Trea Turner OF Yoenis Céspedes P Jordan Montgomery,,,
11129,769741019,btwice80 (66/135),0,109.25,C Yadier Molina P Ricky Nolasco OF Ian Desmond 1B Mark Reynolds 3B Nolan Arenado 2B DJ LeMahieu OF Stephen Piscotty SS Trevor Story OF Yoenis Céspedes P Jordan Montgomery,,,
11157,769233197,spayne,0,109.2,1B Miguel Cabrera OF Eric Young Jr. 3B Evan Longoria 2B Wilmer Flores SS Didi Gregorius OF Bryce Harper C Gary Sánchez OF Aaron Judge P Jeff Hoffman P Jordan Montgomery,,,
11157,769600853,dustinswedelson,0,109.2,C René Rivera 2B Daniel Murphy OF Juan Lagares 3B Nolan Arenado OF Bryce Harper SS Trea Turner 1B T.J. Rivera OF Yoenis Céspedes P Jeff Hoffman P Jordan Montgomery,,,
11157,769620136,YelloMarty (2/2),0,109.2,OF Brandon Moss 1B Mark Reynolds C Salvador Perez OF Charlie Blackmon 2B Wilmer Flores 3B Nolan Arenado SS Trevor Story OF Yoenis Céspedes P Jeff Hoffman P Jordan Montgomery,,,
11157,769637192,PeterLafleur,0,109.2,1B Ryan Zimmerman OF Brett Gardner C Sandy Leon OF Keon Broxton 2B Starlin Castro 3B Nolan Arenado SS Trevor Story OF Mookie Betts P Jeff Hoffman P Jordan Montgomery,,,
11157,769650814,kitimatstork,0,109.2,1B Victor Martinez OF Charlie Blackmon 2B Wilmer Flores SS Andrelton Simmons C Gary Sánchez 3B Travis Shaw OF Mookie Betts OF Mallex Smith P Jeff Hoffman P Jordan Montgomery,,,
11157,769656213,ishrugged2,0,109.2,C Yadier Molina OF Juan Lagares SS Eric Sogard 3B Nolan Arenado 2B DJ LeMahieu 1B Matt Carpenter OF Aaron Judge OF Yoenis Céspedes P Jeff Hoffman P Jordan Montgomery,,,
11157,769662217,jwall1288 (4/6),0,109.2,C Yadier Molina OF Ian Desmond 1B Mark Reynolds OF Charlie Blackmon 2B Wilmer Flores 3B Nolan Arenado OF Jorge Bonifacio SS Trevor Story P Jeff Hoffman P Jordan Montgomery,,,
11157,769677127,freddiebears,0,109.2,1B Logan Morrison 3B Mike Moustakas OF Eric Thames 2B Wilmer Flores OF Jorge Bonifacio C Gary Sánchez OF Aaron Judge SS Trevor Story P Jeff Hoffman P Jordan Montgomery,,,
11157,769682947,PsychedelicCurz (8/10),0,109.2,OF Cameron Maybin 3B Wilmer Flores 2B Starlin Castro SS Didi Gregorius C Gary Sánchez OF Aaron Judge 1B T.J. Rivera OF Yoenis Céspedes P Jeff Hoffman P Jordan Montgomery,,,
11157,769684120,trilla503 (2/3),0,109.2,SS Alcides Escobar 1B Mark Reynolds OF Justin Upton OF Charlie Blackmon 3B Nolan Arenado OF J.D. Martinez 2B Whit Merrifield C Tom Murphy P Jeff Hoffman P Jordan Montgomery,,,
11157,769685845,crushass (2/2),0,109.2,OF Charlie Blackmon 2B Wilmer Flores 3B Nolan Arenado 1B Matt Carpenter SS Xander Bogaerts C Jett Bandy OF Mookie Betts OF Mallex Smith P Jeff Hoffman P Jordan Montgomery,,,
11157,769687414,calsmash (2/4),0,109.2,OF Justin Upton 2B Eric Sogard OF Charlie Blackmon 1B Eric Thames 3B Nolan Arenado OF Domingo Santana SS Trevor Story C Tom Murphy P Jeff Hoffman P Jordan Montgomery,,,
11157,769691712,grantmas21,0,109.2,1B Logan Morrison 2B Daniel Murphy 3B Mike Moustakas SS Eric Sogard C Sandy Leon OF Eric Thames OF Corey Dickerson OF Aaron Judge P Jeff Hoffman P Jordan Montgomery,,,
11157,769702765,gobosox0407,0,109.2,1B Mark Reynolds OF Eric Young Jr. SS Eric Sogard OF Charlie Blackmon C Alex Avila 3B Nolan Arenado 2B Whit Merrifield OF Mallex Smith P Jeff Hoffman P Jordan Montgomery,,,
11157,769713606,bettercallsteve (88/150),0,109.2,1B Mark Reynolds 2B Eric Sogard OF Charlie Blackmon 3B Nolan Arenado OF Hernán Pérez OF Domingo Santana C Jett Bandy SS Orlando Arcia P Jeff Hoffman P Jordan Montgomery,,,
11157,769714679,jdub21 (2/9),0,109.2,OF Lorenzo Cain 3B Mike Moustakas 1B Eric Hosmer 2B Whit Merrifield C Gary Sánchez OF Aaron Judge SS Trevor Story OF Mallex Smith P Jeff Hoffman P Jordan Montgomery,,,
11157,769721334,Supermoss84 (4/6),0,109.2,1B Miguel Cabrera 2B Ian Kinsler OF Charlie Blackmon C Alex Avila 3B Wilmer Flores OF J.D. Martinez OF Corey Dickerson SS Trea Turner P Jeff Hoffman P Jordan Montgomery,,,
11157,769725100,kj4261,0,109.2,SS José Reyes C René Rivera 1B Ian Desmond OF Juan Lagares 3B Nolan Arenado 2B DJ LeMahieu OF Aaron Judge OF Yoenis Céspedes P Jeff Hoffman P Jordan Montgomery,,,
11157,769729896,dafulv,0,109.2,OF Justin Upton SS Eric Sogard C Sandy Leon 1B Eric Thames 2B Starlin Castro OF J.D. Martinez OF Aaron Judge 3B Travis Shaw P Jeff Hoffman P Jordan Montgomery,,,
11157,769733619,prostarmike,0,109.2,1B Ian Desmond 2B Dustin Pedroia SS Eric Sogard OF Charlie Blackmon C Alex Avila OF Brian Goodwin OF J.D. Martinez 3B Travis Shaw P Jeff Hoffman P Jordan Montgomery,,,
11157,769739087,codyewell,0,109.2,OF Juan Lagares 1B Mitch Moreland 3B Nolan Arenado 2B DJ LeMahieu C Gary Sánchez SS Trevor Story OF Mallex Smith OF Yoenis Céspedes P Jeff Hoffman P Jordan Montgomery,,,
11157,769740005,Dodgers88 (3/3),0,109.2,2B Daniel Murphy 1B Eric Thames 3B Nolan Arenado OF J.D. Martinez OF Stephen Piscotty SS Trevor Story OF Mookie Betts C Tom Murphy P Jeff Hoffman P Jordan Montgomery,,,
11179,769280050,Awesemo (20/150),0,109.15,1B Mark Reynolds P Justin Verlander 3B Nolan Arenado 2B DJ LeMahieu OF Bryce Harper SS Trevor Story OF Mookie Betts OF Mallex Smith P Michael Wacha C Tom Murphy,,,
11179,769378767,ganondorf (38/150),0,109.15,1B Mark Reynolds P Justin Verlander OF Brandon Belt OF Charlie Blackmon 2B Wilmer Flores 3B Nolan Arenado SS Trevor Story P Michael Wacha OF Yoenis Céspedes C Tom Murphy,,,
11179,769444365,rayofhope (142/150),0,109.15,OF Ian Desmond P Justin Verlander 3B Eduardo Núñez 1B Brandon Belt OF Charlie Blackmon 2B DJ LeMahieu OF Bryce Harper SS Trevor Story P Michael Wacha C Tom Murphy,,,
11179,769501560,JMPhinsForever (5/10),0,109.15,1B Mark Reynolds P Justin Verlander OF Juan Lagares C Alex Avila 3B Nolan Arenado 2B DJ LeMahieu OF Bryce Harper SS Trevor Story P Michael Wacha OF Yoenis Céspedes,,,
11179,769562416,dada1986,0,109.15,OF Ian Desmond P Justin Verlander 1B Ryan Zimmerman 2B Daniel Murphy C Sandy Leon 3B Anthony Rendon OF J.D. Martinez OF Bryce Harper SS Trea Turner P Michael Wacha,,,
11179,769611198,moklovin (81/150),0,109.15,2B Ian Kinsler 1B Ian Desmond P Justin Verlander OF Eduardo Núñez OF Charlie Blackmon 3B Nolan Arenado SS Trevor Story OF Mookie Betts P Michael Wacha C Tom Murphy,,,
11179,769611256,moklovin (139/150),0,109.15,OF Denard Span 1B Mark Reynolds 2B Dustin Pedroia P Justin Verlander OF Charlie Blackmon 3B Nolan Arenado OF Bryce Harper SS Trevor Story P Michael Wacha C Tom Murphy,,,
11179,769626320,Msteinberg09 (90/100),0,109.15,P Justin Verlander 1B Ryan Zimmerman 2B Wilmer Flores 3B Nolan Arenado OF Michael A. Taylor OF Bryce Harper OF Mookie Betts SS Trea Turner P Michael Wacha C Tom Murphy,,,
11179,769626987,giantsquid (9/50),0,109.15,2B Ian Kinsler 1B Ian Desmond P Justin Verlander OF Eduardo Núñez OF Charlie Blackmon 3B Nolan Arenado SS Trevor Story OF Mookie Betts P Michael Wacha C Tom Murphy,,,
11179,769636653,RButla,0,109.15,P Justin Verlander OF Eduardo Núñez C Buster Posey 2B DJ LeMahieu 1B Matt Carpenter 3B Jedd Gyorko OF Bryce Harper SS Trevor Story OF Mookie Betts P Michael Wacha,,,
11179,769646054,thedonknows (11/20),0,109.15,C René Rivera 2B Ian Kinsler P Justin Verlander OF Justin Upton OF Charlie Blackmon 1B Alex Avila 3B Nolan Arenado SS Trea Turner P Michael Wacha OF Andrew Benintendi,,,
11179,769677960,ocdobv (2/150),0,109.15,1B Ian Desmond P Gio González 3B Evan Longoria OF Charlie Blackmon P Sonny Gray 2B DJ LeMahieu SS Trevor Story OF Mookie Betts OF Mallex Smith C Tom Murphy,,,
11179,769689461,Gas_House (10/150),0,109.15,2B Ian Kinsler 1B Mark Reynolds P Justin Verlander OF Charlie Blackmon 3B Nolan Arenado OF J.D. Martinez SS Trevor Story OF Mookie Betts P Michael Wacha C Tom Murphy,,,
11179,769689541,Gas_House (90/150),0,109.15,C Yadier Molina 2B Ian Kinsler P Gio González OF Dexter Fowler P Sonny Gray 1B Matt Carpenter OF J.D. Martinez 3B Jedd Gyorko OF Mookie Betts SS Aledmys Díaz,,,
11179,769690674,KID_DFS (2/4),0,109.15,2B Ian Kinsler 1B Mark Reynolds P Justin Verlander OF Charlie Blackmon 3B Nolan Arenado OF J.D. Martinez SS Trevor Story OF Mookie Betts P Michael Wacha C Tom Murphy,,,
11179,769713888,rubberchicken_1979 (1/2),0,109.15,OF Howie Kendrick P Justin Verlander 1B Jay Bruce OF Eduardo Núñez 2B Daniel Murphy C Buster Posey OF Charlie Blackmon 3B Anthony Rendon SS Trevor Story P Michael Wacha,,,
11179,769722687,rubberchicken_1979 (2/2),0,109.15,OF Howie Kendrick P Justin Verlander 1B Jay Bruce OF Eduardo Núñez 2B Daniel Murphy C Buster Posey OF Charlie Blackmon 3B Anthony Rendon SS Trevor Story P Michael Wacha,,,
11179,769742368,PrimetimeJerick (56/80),0,109.15,OF Brandon Moss P Gio González 1B Ryan Zimmerman 3B Evan Longoria P Alex Cobb 2B Daniel Murphy OF Steven Souza Jr. SS Freddy Galvis C Buster Posey OF Corey Dickerson,,,
11179,769742385,PrimetimeJerick (73/80),0,109.15,P Gio González OF Colby Rasmus 1B Logan Morrison 3B Evan Longoria P Alex Cobb 2B Daniel Murphy OF Eric Thames OF Corey Dickerson SS Trea Turner C Tom Murphy,,,
11198,769477752,crystalkali (83/150),0,109.1,P Justin Verlander OF Jay Bruce 1B Lucas Duda C Buster Posey OF Charlie Blackmon 2B Wilmer Flores OF Kole Calhoun SS Trea Turner 3B T.J. Rivera P Jordan Montgomery,,,
11198,769477807,crystalkali (138/150),0,109.1,P Justin Verlander OF Juan Lagares OF Charlie Blackmon C Alex Avila 2B Wilmer Flores 3B Nolan Arenado SS Trea Turner 1B T.J. Rivera OF Yoenis Céspedes P Jordan Montgomery,,,
11198,769530161,suidmach (123/150),0,109.1,C Yadier Molina P Justin Verlander OF Brett Gardner 1B Brandon Belt OF José Martínez 2B Starlin Castro 3B Nolan Arenado OF Aaron Judge SS Aledmys Díaz P Jordan Montgomery,,,
11198,769539184,kingofNY,0,109.1,C Yadier Molina 1B Mark Reynolds P Justin Verlander OF Juan Lagares OF Charlie Blackmon 2B Wilmer Flores 3B Nolan Arenado SS Trevor Story OF Yoenis Céspedes P Jordan Montgomery,,,
11198,769572779,bcalicore (9/150),0,109.1,P Justin Verlander OF Lorenzo Cain C Salvador Perez 1B Eric Hosmer 3B Nolan Arenado 2B Whit Merrifield OF Jorge Bonifacio SS Trevor Story OF Mookie Betts P Jordan Montgomery,,,
11198,769603430,jimmydean813 (12/25),0,109.1,OF Denard Span 2B Dustin Pedroia P Justin Verlander OF Charlie Blackmon 3B Nolan Arenado 1B Matt Carpenter OF Jackie Bradley Jr. SS Trevor Story C Tom Murphy P Jordan Montgomery,,,
11198,769613851,BarOfSoap (113/150),0,109.1,OF Ian Desmond P Justin Verlander 1B Ryan Zimmerman 2B Daniel Murphy 3B Anthony Rendon OF Bryce Harper OF Raimel Tapia SS Trevor Story C Tom Murphy P Jordan Montgomery,,,
11198,769623549,ryno110913,0,109.1,1B Ian Desmond OF Lorenzo Cain 3B Evan Longoria 2B Daniel Murphy C Salvador Perez OF Charlie Blackmon SS Didi Gregorius OF Domingo Santana P Zach Davies P Jeff Hoffman,,,
11198,769624304,robseykdotcom (3/17),0,109.1,OF Ian Desmond 2B Dustin Pedroia P Justin Verlander SS Brandon Crawford 3B Nolan Arenado OF Mookie Betts 1B Ryon Healy C Tom Murphy OF Andrew Benintendi P Jordan Montgomery,,,
11198,769624886,AlNikci (2/2),0,109.1,P Justin Verlander OF Juan Lagares 3B Mike Moustakas 1B Mitch Moreland 2B DJ LeMahieu C Gary Sánchez OF Aaron Judge OF Mallex Smith SS Aledmys Díaz P Jordan Montgomery,,,
11198,769647056,thedonknows (12/20),0,109.1,P Justin Verlander OF Charlie Blackmon 1B Alex Avila 2B Wilmer Flores OF J.D. Martinez OF Corey Dickerson 3B Jedd Gyorko C Gary Sánchez SS Trevor Story P Jordan Montgomery,,,
11198,769647289,GetSnuggled (7/54),0,109.1,OF Denard Span P Justin Verlander 1B Ryan Zimmerman 3B Eduardo Núñez 2B Daniel Murphy C Matt Wieters OF Michael A. Taylor SS Trea Turner OF Austin Slater P Jordan Montgomery,,,
