Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,%Drafted,FPTS
1095,770757707,rex21023 (27/50),0,102.9,2B Jason Kipnis OF Eric Thames C Chris Herrmann 1B Matt Carpenter 3B Jake Lamb P Jimmy Nelson OF Joc Pederson P Trevor Bauer SS Corey Seager OF Cody Bellinger,,,
1095,770757708,rex21023 (28/50),0,102.9,2B Jason Kipnis OF Eric Thames C Chris Herrmann 1B Matt Carpenter 3B Jake Lamb P Jimmy Nelson OF Joc Pederson P Trevor Bauer SS Corey Seager OF Cody Bellinger,,,
1095,770757709,rex21023 (29/50),0,102.9,2B Jason Kipnis OF Eric Thames C Chris Herrmann 1B Matt Carpenter 3B Jake Lamb P Jimmy Nelson OF Joc Pederson P Trevor Bauer SS Corey Seager OF Cody Bellinger,,,
1095,770757710,rex21023 (30/50),0,102.9,2B Jason Kipnis OF Eric Thames C Chris Herrmann 1B Matt Carpenter 3B Jake Lamb P Jimmy Nelson OF Joc Pederson P Trevor Bauer SS Corey Seager OF Cody Bellinger,,,
1095,770757711,rex21023 (31/50),0,102.9,2B Jason Kipnis OF Eric Thames C Chris Herrmann 1B Matt Carpenter 3B Jake Lamb P Jimmy Nelson OF Joc Pederson P Trevor Bauer SS Corey Seager OF Cody Bellinger,,,
1095,770757712,rex21023 (32/50),0,102.9,2B Jason Kipnis OF Eric Thames C Chris Herrmann 1B Matt Carpenter 3B Jake Lamb P Jimmy Nelson OF Joc Pederson P Trevor Bauer SS Corey Seager OF Cody Bellinger,,,
1095,770757713,rex21023 (33/50),0,102.9,2B Jason Kipnis OF Eric Thames C Chris Herrmann 1B Matt Carpenter 3B Jake Lamb P Jimmy Nelson OF Joc Pederson P Trevor Bauer SS Corey Seager OF Cody Bellinger,,,
1095,770757714,rex21023 (34/50),0,102.9,2B Jason Kipnis OF Eric Thames C Chris Herrmann 1B Matt Carpenter 3B Jake Lamb P Jimmy Nelson OF Joc Pederson P Trevor Bauer SS Corey Seager OF Cody Bellinger,,,
1095,770757715,rex21023 (35/50),0,102.9,2B Jason Kipnis OF Eric Thames C Chris Herrmann 1B Matt Carpenter 3B Jake Lamb P Jimmy Nelson OF Joc Pederson P Trevor Bauer SS Corey Seager OF Cody Bellinger,,,
1095,770757716,rex21023 (36/50),0,102.9,2B Jason Kipnis OF Eric Thames C Chris Herrmann 1B Matt Carpenter 3B Jake Lamb P Jimmy Nelson OF Joc Pederson P Trevor Bauer SS Corey Seager OF Cody Bellinger,,,
1095,770757717,rex21023 (37/50),0,102.9,2B Jason Kipnis OF Eric Thames C Chris Herrmann 1B Matt Carpenter 3B Jake Lamb P Jimmy Nelson OF Joc Pederson P Trevor Bauer SS Corey Seager OF Cody Bellinger,,,
1095,770757718,rex21023 (38/50),0,102.9,2B Jason Kipnis OF Eric Thames C Chris Herrmann 1B Matt Carpenter 3B Jake Lamb P Jimmy Nelson OF Joc Pederson P Trevor Bauer SS Corey Seager OF Cody Bellinger,,,
1095,770757719,rex21023 (39/50),0,102.9,2B Jason Kipnis OF Eric Thames C Chris Herrmann 1B Matt Carpenter 3B Jake Lamb P Jimmy Nelson OF Joc Pederson P Trevor Bauer SS Corey Seager OF Cody Bellinger,,,
1095,770757720,rex21023 (40/50),0,102.9,2B Jason Kipnis OF Eric Thames C Chris Herrmann 1B Matt Carpenter 3B Jake Lamb P Jimmy Nelson OF Joc Pederson P Trevor Bauer SS Corey Seager OF Cody Bellinger,,,
1095,770757721,rex21023 (41/50),0,102.9,2B Jason Kipnis OF Eric Thames C Chris Herrmann 1B Matt Carpenter 3B Jake Lamb P Jimmy Nelson OF Joc Pederson P Trevor Bauer SS Corey Seager OF Cody Bellinger,,,
1095,770757722,rex21023 (42/50),0,102.9,2B Jason Kipnis OF Eric Thames C Chris Herrmann 1B Matt Carpenter 3B Jake Lamb P Jimmy Nelson OF Joc Pederson P Trevor Bauer SS Corey Seager OF Cody Bellinger,,,
1095,770757723,rex21023 (43/50),0,102.9,2B Jason Kipnis OF Eric Thames C Chris Herrmann 1B Matt Carpenter 3B Jake Lamb P Jimmy Nelson OF Joc Pederson P Trevor Bauer SS Corey Seager OF Cody Bellinger,,,
1095,770757724,rex21023 (44/50),0,102.9,2B Jason Kipnis OF Eric Thames C Chris Herrmann 1B Matt Carpenter 3B Jake Lamb P Jimmy Nelson OF Joc Pederson P Trevor Bauer SS Corey Seager OF Cody Bellinger,,,
1095,770757725,rex21023 (45/50),0,102.9,2B Jason Kipnis OF Eric Thames C Chris Herrmann 1B Matt Carpenter 3B Jake Lamb P Jimmy Nelson OF Joc Pederson P Trevor Bauer SS Corey Seager OF Cody Bellinger,,,
1095,770757726,rex21023 (46/50),0,102.9,2B Jason Kipnis OF Eric Thames C Chris Herrmann 1B Matt Carpenter 3B Jake Lamb P Jimmy Nelson OF Joc Pederson P Trevor Bauer SS Corey Seager OF Cody Bellinger,,,
1095,770757727,rex21023 (47/50),0,102.9,2B Jason Kipnis OF Eric Thames C Chris Herrmann 1B Matt Carpenter 3B Jake Lamb P Jimmy Nelson OF Joc Pederson P Trevor Bauer SS Corey Seager OF Cody Bellinger,,,
1095,770757728,rex21023 (48/50),0,102.9,2B Jason Kipnis OF Eric Thames C Chris Herrmann 1B Matt Carpenter 3B Jake Lamb P Jimmy Nelson OF Joc Pederson P Trevor Bauer SS Corey Seager OF Cody Bellinger,,,
1095,770757729,rex21023 (49/50),0,102.9,2B Jason Kipnis OF Eric Thames C Chris Herrmann 1B Matt Carpenter 3B Jake Lamb P Jimmy Nelson OF Joc Pederson P Trevor Bauer SS Corey Seager OF Cody Bellinger,,,
1095,770757730,rex21023 (50/50),0,102.9,2B Jason Kipnis OF Eric Thames C Chris Herrmann 1B Matt Carpenter 3B Jake Lamb P Jimmy Nelson OF Joc Pederson P Trevor Bauer SS Corey Seager OF Cody Bellinger,,,
1095,770770028,Dinkpiece (1/18),0,102.9,2B Jason Kipnis OF Eric Thames C Chris Herrmann 1B Matt Carpenter 3B Jake Lamb P Jimmy Nelson OF Joc Pederson P Trevor Bauer SS Corey Seager OF Cody Bellinger,,,
1095,770770029,Dinkpiece (2/18),0,102.9,2B Jason Kipnis OF Eric Thames C Chris Herrmann 1B Matt Carpenter 3B Jake Lamb P Jimmy Nelson OF Joc Pederson P Trevor Bauer SS Corey Seager OF Cody Bellinger,,,
1095,770770030,Dinkpiece (3/18),0,102.9,2B Jason Kipnis OF Eric Thames C Chris Herrmann 1B Matt Carpenter 3B Jake Lamb P Jimmy Nelson OF Joc Pederson P Trevor Bauer SS Corey Seager OF Cody Bellinger,,,
1095,770770031,Dinkpiece (4/18),0,102.9,2B Jason Kipnis OF Eric Thames C Chris Herrmann 1B Matt Carpenter 3B Jake Lamb P Jimmy Nelson OF Joc Pederson P Trevor Bauer SS Corey Seager OF Cody Bellinger,,,
1095,770770032,Dinkpiece (5/18),0,102.9,2B Jason Kipnis OF Eric Thames C Chris Herrmann 1B Matt Carpenter 3B Jake Lamb P Jimmy Nelson OF Joc Pederson P Trevor Bauer SS Corey Seager OF Cody Bellinger,,,
1095,770770033,Dinkpiece (6/18),0,102.9,2B Jason Kipnis OF Eric Thames C Chris Herrmann 1B Matt Carpenter 3B Jake Lamb P Jimmy Nelson OF Joc Pederson P Trevor Bauer SS Corey Seager OF Cody Bellinger,,,
1095,770770034,Dinkpiece (7/18),0,102.9,2B Jason Kipnis OF Eric Thames C Chris Herrmann 1B Matt Carpenter 3B Jake Lamb P Jimmy Nelson OF Joc Pederson P Trevor Bauer SS Corey Seager OF Cody Bellinger,,,
1095,770770035,Dinkpiece (8/18),0,102.9,2B Jason Kipnis OF Eric Thames C Chris Herrmann 1B Matt Carpenter 3B Jake Lamb P Jimmy Nelson OF Joc Pederson P Trevor Bauer SS Corey Seager OF Cody Bellinger,,,
1095,770770036,Dinkpiece (9/18),0,102.9,2B Jason Kipnis OF Eric Thames C Chris Herrmann 1B Matt Carpenter 3B Jake Lamb P Jimmy Nelson OF Joc Pederson P Trevor Bauer SS Corey Seager OF Cody Bellinger,,,
1095,770770037,Dinkpiece (10/18),0,102.9,2B Jason Kipnis OF Eric Thames C Chris Herrmann 1B Matt Carpenter 3B Jake Lamb P Jimmy Nelson OF Joc Pederson P Trevor Bauer SS Corey Seager OF Cody Bellinger,,,
1095,770770038,Dinkpiece (11/18),0,102.9,2B Jason Kipnis OF Eric Thames C Chris Herrmann 1B Matt Carpenter 3B Jake Lamb P Jimmy Nelson OF Joc Pederson P Trevor Bauer SS Corey Seager OF Cody Bellinger,,,
1095,770770039,Dinkpiece (12/18),0,102.9,2B Jason Kipnis OF Eric Thames C Chris Herrmann 1B Matt Carpenter 3B Jake Lamb P Jimmy Nelson OF Joc Pederson P Trevor Bauer SS Corey Seager OF Cody Bellinger,,,
1095,770770040,Dinkpiece (13/18),0,102.9,2B Jason Kipnis OF Eric Thames C Chris Herrmann 1B Matt Carpenter 3B Jake Lamb P Jimmy Nelson OF Joc Pederson P Trevor Bauer SS Corey Seager OF Cody Bellinger,,,
1095,770770041,Dinkpiece (14/18),0,102.9,2B Jason Kipnis OF Eric Thames C Chris Herrmann 1B Matt Carpenter 3B Jake Lamb P Jimmy Nelson OF Joc Pederson P Trevor Bauer SS Corey Seager OF Cody Bellinger,,,
1095,770770042,Dinkpiece (15/18),0,102.9,2B Jason Kipnis OF Eric Thames C Chris Herrmann 1B Matt Carpenter 3B Jake Lamb P Jimmy Nelson OF Joc Pederson P Trevor Bauer SS Corey Seager OF Cody Bellinger,,,
1095,770770043,Dinkpiece (16/18),0,102.9,2B Jason Kipnis OF Eric Thames C Chris Herrmann 1B Matt Carpenter 3B Jake Lamb P Jimmy Nelson OF Joc Pederson P Trevor Bauer SS Corey Seager OF Cody Bellinger,,,
1095,770770044,Dinkpiece (17/18),0,102.9,2B Jason Kipnis OF Eric Thames C Chris Herrmann 1B Matt Carpenter 3B Jake Lamb P Jimmy Nelson OF Joc Pederson P Trevor Bauer SS Corey Seager OF Cody Bellinger,,,
1095,770770045,Dinkpiece (18/18),0,102.9,2B Jason Kipnis OF Eric Thames C Chris Herrmann 1B Matt Carpenter 3B Jake Lamb P Jimmy Nelson OF Joc Pederson P Trevor Bauer SS Corey Seager OF Cody Bellinger,,,
1164,770952072,tfotsch (6/8),0,102.8,OF Jon Jay 1B Lucas Duda 3B Josh Donaldson SS Ryan Goins C Tucker Barnhart P Jacob deGrom P Robbie Ray OF Kevin Pillar 2B Javier Báez OF Albert Almora Jr.,,,
1165,770879458,bangbang170,0,102.6,OF Grégor Blanco OF Dexter Fowler 2B Jason Kipnis C Chris Herrmann 1B Matt Carpenter P Buck Farmer P Trevor Bauer 3B José Ramírez SS Corey Seager OF Cody Bellinger,,,
1166,770936618,Perge,0,102.35,2B Ian Kinsler 3B Todd Frazier 1B Eric Thames C Chris Herrmann OF Gregory Polanco P Jimmy Nelson P Jacob deGrom OF Joc Pederson SS Corey Seager OF Cody Bellinger,,,
1167,770777974,dante2409 (1/3),0,101.7,OF Andrew McCutchen C Matt Wieters OF Eric Thames 2B Scooter Gennett 1B Justin Bour P José Ureña P Jacob deGrom OF Hunter Renfroe SS Francisco Lindor 3B José Ramírez,,,
1168,770727519,saulgoodman23 (1/10),0,101.65,C Yadier Molina 1B Kendrys Morales 3B Josh Donaldson P Lance Lynn 2B Jason Kipnis OF Eric Thames P Jimmy Nelson OF Joc Pederson SS Corey Seager OF Cody Bellinger,,,
1168,770727521,saulgoodman23 (2/10),0,101.65,C Yadier Molina 1B Kendrys Morales 3B Josh Donaldson P Lance Lynn 2B Jason Kipnis OF Eric Thames P Jimmy Nelson OF Joc Pederson SS Corey Seager OF Cody Bellinger,,,
1168,770727525,saulgoodman23 (3/10),0,101.65,C Yadier Molina 1B Kendrys Morales 3B Josh Donaldson P Lance Lynn 2B Jason Kipnis OF Eric Thames P Jimmy Nelson OF Joc Pederson SS Corey Seager OF Cody Bellinger,,,
1168,770727528,saulgoodman23 (4/10),0,101.65,C Yadier Molina 1B Kendrys Morales 3B Josh Donaldson P Lance Lynn 2B Jason Kipnis OF Eric Thames P Jimmy Nelson OF Joc Pederson SS Corey Seager OF Cody Bellinger,,,
1168,770738384,saulgoodman23 (5/10),0,101.65,C Yadier Molina 1B Kendrys Morales 3B Josh Donaldson P Lance Lynn 2B Jason Kipnis OF Eric Thames P Jimmy Nelson OF Joc Pederson SS Corey Seager OF Cody Bellinger,,,
1168,770738386,saulgoodman23 (6/10),0,101.65,C Yadier Molina 1B Kendrys Morales 3B Josh Donaldson P Lance Lynn 2B Jason Kipnis OF Eric Thames P Jimmy Nelson OF Joc Pederson SS Corey Seager OF Cody Bellinger,,,
1168,770738387,saulgoodman23 (7/10),0,101.65,C Yadier Molina 1B Kendrys Morales 3B Josh Donaldson P Lance Lynn 2B Jason Kipnis OF Eric Thames P Jimmy Nelson OF Joc Pederson SS Corey Seager OF Cody Bellinger,,,
1168,770738390,saulgoodman23 (8/10),0,101.65,C Yadier Molina 1B Kendrys Morales 3B Josh Donaldson P Lance Lynn 2B Jason Kipnis OF Eric Thames P Jimmy Nelson OF Joc Pederson SS Corey Seager OF Cody Bellinger,,,
1168,770738391,saulgoodman23 (9/10),0,101.65,C Yadier Molina 1B Kendrys Morales 3B Josh Donaldson P Lance Lynn 2B Jason Kipnis OF Eric Thames P Jimmy Nelson OF Joc Pederson SS Corey Seager OF Cody Bellinger,,,
1168,770738392,saulgoodman23 (10/10),0,101.65,C Yadier Molina 1B Kendrys Morales 3B Josh Donaldson P Lance Lynn 2B Jason Kipnis OF Eric Thames P Jimmy Nelson OF Joc Pederson SS Corey Seager OF Cody Bellinger,,,
1178,770933545,Desertbeastmode,0,101.5,P John Lackey 2B Jason Kipnis C Chris Herrmann 1B Matt Carpenter 3B Manny Machado P Jacob deGrom OF Joc Pederson SS Corey Seager OF Yasiel Puig OF Michael Conforto,,,
1179,770836215,Larrioto (5/10),0,101.25,P Kenta Maeda OF Giancarlo Stanton 2B Eric Sogard 1B Eric Thames SS Kiké Hernández 3B Manny Machado P Jacob deGrom C Austin Barnes OF Mallex Smith OF Yasiel Puig,,,
1180,770698176,JoeFlat007 (1/50),0,100.9,1B Joey Votto 2B Jason Kipnis C Chris Herrmann 3B Jake Lamb OF Gregory Polanco P Jimmy Nelson OF Joc Pederson P Jacob Faria SS Corey Seager OF Cody Bellinger,,,
1180,770698181,JoeFlat007 (2/50),0,100.9,1B Joey Votto 2B Jason Kipnis C Chris Herrmann 3B Jake Lamb OF Gregory Polanco P Jimmy Nelson OF Joc Pederson P Jacob Faria SS Corey Seager OF Cody Bellinger,,,
1180,770699016,JoeFlat007 (3/50),0,100.9,1B Joey Votto 2B Jason Kipnis C Chris Herrmann 3B Jake Lamb OF Gregory Polanco P Jimmy Nelson OF Joc Pederson P Jacob Faria SS Corey Seager OF Cody Bellinger,,,
1180,770699019,JoeFlat007 (4/50),0,100.9,1B Joey Votto 2B Jason Kipnis C Chris Herrmann 3B Jake Lamb OF Gregory Polanco P Jimmy Nelson OF Joc Pederson P Jacob Faria SS Corey Seager OF Cody Bellinger,,,
1180,770699023,JoeFlat007 (5/50),0,100.9,1B Joey Votto 2B Jason Kipnis C Chris Herrmann 3B Jake Lamb OF Gregory Polanco P Jimmy Nelson OF Joc Pederson P Jacob Faria SS Corey Seager OF Cody Bellinger,,,
1180,770699024,JoeFlat007 (6/50),0,100.9,1B Joey Votto 2B Jason Kipnis C Chris Herrmann 3B Jake Lamb OF Gregory Polanco P Jimmy Nelson OF Joc Pederson P Jacob Faria SS Corey Seager OF Cody Bellinger,,,
1180,770699026,JoeFlat007 (7/50),0,100.9,1B Joey Votto 2B Jason Kipnis C Chris Herrmann 3B Jake Lamb OF Gregory Polanco P Jimmy Nelson OF Joc Pederson P Jacob Faria SS Corey Seager OF Cody Bellinger,,,
1180,770699032,JoeFlat007 (8/50),0,100.9,1B Joey Votto 2B Jason Kipnis C Chris Herrmann 3B Jake Lamb OF Gregory Polanco P Jimmy Nelson OF Joc Pederson P Jacob Faria SS Corey Seager OF Cody Bellinger,,,
1180,770699033,JoeFlat007 (9/50),0,100.9,1B Joey Votto 2B Jason Kipnis C Chris Herrmann 3B Jake Lamb OF Gregory Polanco P Jimmy Nelson OF Joc Pederson P Jacob Faria SS Corey Seager OF Cody Bellinger,,,
1180,770699035,JoeFlat007 (10/50),0,100.9,1B Joey Votto 2B Jason Kipnis C Chris Herrmann 3B Jake Lamb OF Gregory Polanco P Jimmy Nelson OF Joc Pederson P Jacob Faria SS Corey Seager OF Cody Bellinger,,,
1180,770699038,JoeFlat007 (11/50),0,100.9,1B Joey Votto 2B Jason Kipnis C Chris Herrmann 3B Jake Lamb OF Gregory Polanco P Jimmy Nelson OF Joc Pederson P Jacob Faria SS Corey Seager OF Cody Bellinger,,,
1180,770699203,JoeFlat007 (12/50),0,100.9,1B Joey Votto 2B Jason Kipnis C Chris Herrmann 3B Jake Lamb OF Gregory Polanco P Jimmy Nelson OF Joc Pederson P Jacob Faria SS Corey Seager OF Cody Bellinger,,,
1180,770699208,JoeFlat007 (13/50),0,100.9,1B Joey Votto 2B Jason Kipnis C Chris Herrmann 3B Jake Lamb OF Gregory Polanco P Jimmy Nelson OF Joc Pederson P Jacob Faria SS Corey Seager OF Cody Bellinger,,,
1180,770699209,JoeFlat007 (14/50),0,100.9,1B Joey Votto 2B Jason Kipnis C Chris Herrmann 3B Jake Lamb OF Gregory Polanco P Jimmy Nelson OF Joc Pederson P Jacob Faria SS Corey Seager OF Cody Bellinger,,,
1180,770699210,JoeFlat007 (15/50),0,100.9,1B Joey Votto 2B Jason Kipnis C Chris Herrmann 3B Jake Lamb OF Gregory Polanco P Jimmy Nelson OF Joc Pederson P Jacob Faria SS Corey Seager OF Cody Bellinger,,,
1180,770699214,JoeFlat007 (16/50),0,100.9,1B Joey Votto 2B Jason Kipnis C Chris Herrmann 3B Jake Lamb OF Gregory Polanco P Jimmy Nelson OF Joc Pederson P Jacob Faria SS Corey Seager OF Cody Bellinger,,,
1180,770699219,JoeFlat007 (17/50),0,100.9,1B Joey Votto 2B Jason Kipnis C Chris Herrmann 3B Jake Lamb OF Gregory Polanco P Jimmy Nelson OF Joc Pederson P Jacob Faria SS Corey Seager OF Cody Bellinger,,,
1180,770708186,JoeFlat007 (18/50),0,100.9,1B Joey Votto 2B Jason Kipnis C Chris Herrmann 3B Jake Lamb OF Gregory Polanco P Jimmy Nelson OF Joc Pederson P Jacob Faria SS Corey Seager OF Cody Bellinger,,,
1180,770708189,JoeFlat007 (19/50),0,100.9,1B Joey Votto 2B Jason Kipnis C Chris Herrmann 3B Jake Lamb OF Gregory Polanco P Jimmy Nelson OF Joc Pederson P Jacob Faria SS Corey Seager OF Cody Bellinger,,,
1180,770708190,JoeFlat007 (20/50),0,100.9,1B Joey Votto 2B Jason Kipnis C Chris Herrmann 3B Jake Lamb OF Gregory Polanco P Jimmy Nelson OF Joc Pederson P Jacob Faria SS Corey Seager OF Cody Bellinger,,,
1180,770708196,JoeFlat007 (21/50),0,100.9,1B Joey Votto 2B Jason Kipnis C Chris Herrmann 3B Jake Lamb OF Gregory Polanco P Jimmy Nelson OF Joc Pederson P Jacob Faria SS Corey Seager OF Cody Bellinger,,,
1180,770708201,JoeFlat007 (22/50),0,100.9,1B Joey Votto 2B Jason Kipnis C Chris Herrmann 3B Jake Lamb OF Gregory Polanco P Jimmy Nelson OF Joc Pederson P Jacob Faria SS Corey Seager OF Cody Bellinger,,,
1180,770708203,JoeFlat007 (23/50),0,100.9,1B Joey Votto 2B Jason Kipnis C Chris Herrmann 3B Jake Lamb OF Gregory Polanco P Jimmy Nelson OF Joc Pederson P Jacob Faria SS Corey Seager OF Cody Bellinger,,,
1180,770708206,JoeFlat007 (24/50),0,100.9,1B Joey Votto 2B Jason Kipnis C Chris Herrmann 3B Jake Lamb OF Gregory Polanco P Jimmy Nelson OF Joc Pederson P Jacob Faria SS Corey Seager OF Cody Bellinger,,,
1180,770708208,JoeFlat007 (25/50),0,100.9,1B Joey Votto 2B Jason Kipnis C Chris Herrmann 3B Jake Lamb OF Gregory Polanco P Jimmy Nelson OF Joc Pederson P Jacob Faria SS Corey Seager OF Cody Bellinger,,,
1180,770708210,JoeFlat007 (26/50),0,100.9,1B Joey Votto 2B Jason Kipnis C Chris Herrmann 3B Jake Lamb OF Gregory Polanco P Jimmy Nelson OF Joc Pederson P Jacob Faria SS Corey Seager OF Cody Bellinger,,,
1180,770708361,JoeFlat007 (27/50),0,100.9,1B Joey Votto 2B Jason Kipnis C Chris Herrmann 3B Jake Lamb OF Gregory Polanco P Jimmy Nelson OF Joc Pederson P Jacob Faria SS Corey Seager OF Cody Bellinger,,,
1180,770708365,JoeFlat007 (28/50),0,100.9,1B Joey Votto 2B Jason Kipnis C Chris Herrmann 3B Jake Lamb OF Gregory Polanco P Jimmy Nelson OF Joc Pederson P Jacob Faria SS Corey Seager OF Cody Bellinger,,,
1180,770708366,JoeFlat007 (29/50),0,100.9,1B Joey Votto 2B Jason Kipnis C Chris Herrmann 3B Jake Lamb OF Gregory Polanco P Jimmy Nelson OF Joc Pederson P Jacob Faria SS Corey Seager OF Cody Bellinger,,,
1180,770708371,JoeFlat007 (30/50),0,100.9,1B Joey Votto 2B Jason Kipnis C Chris Herrmann 3B Jake Lamb OF Gregory Polanco P Jimmy Nelson OF Joc Pederson P Jacob Faria SS Corey Seager OF Cody Bellinger,,,
1180,770708373,JoeFlat007 (31/50),0,100.9,1B Joey Votto 2B Jason Kipnis C Chris Herrmann 3B Jake Lamb OF Gregory Polanco P Jimmy Nelson OF Joc Pederson P Jacob Faria SS Corey Seager OF Cody Bellinger,,,
1180,770708374,JoeFlat007 (32/50),0,100.9,1B Joey Votto 2B Jason Kipnis C Chris Herrmann 3B Jake Lamb OF Gregory Polanco P Jimmy Nelson OF Joc Pederson P Jacob Faria SS Corey Seager OF Cody Bellinger,,,
1180,770708375,JoeFlat007 (33/50),0,100.9,1B Joey Votto 2B Jason Kipnis C Chris Herrmann 3B Jake Lamb OF Gregory Polanco P Jimmy Nelson OF Joc Pederson P Jacob Faria SS Corey Seager OF Cody Bellinger,,,
1180,770708377,JoeFlat007 (34/50),0,100.9,1B Joey Votto 2B Jason Kipnis C Chris Herrmann 3B Jake Lamb OF Gregory Polanco P Jimmy Nelson OF Joc Pederson P Jacob Faria SS Corey Seager OF Cody Bellinger,,,
1180,770765605,e7ns (1/3),0,100.9,2B Jason Kipnis 1B Eric Thames C Chris Herrmann 3B Jake Lamb OF Gregory Polanco P Jimmy Nelson OF Joc Pederson P Jacob Faria SS Corey Seager OF Cody Bellinger,,,
1180,770765607,e7ns (2/3),0,100.9,2B Jason Kipnis 1B Eric Thames C Chris Herrmann 3B Jake Lamb OF Gregory Polanco P Jimmy Nelson OF Joc Pederson P Jacob Faria SS Corey Seager OF Cody Bellinger,,,
1180,770773773,e7ns (3/3),0,100.9,2B Jason Kipnis 1B Eric Thames C Chris Herrmann 3B Jake Lamb OF Gregory Polanco P Jimmy Nelson OF Joc Pederson P Jacob Faria SS Corey Seager OF Cody Bellinger,,,
1180,770839462,JoeFlat007 (35/50),0,100.9,1B Joey Votto 2B Jason Kipnis C Chris Herrmann 3B Jake Lamb OF Gregory Polanco P Jimmy Nelson OF Joc Pederson P Jacob Faria SS Corey Seager OF Cody Bellinger,,,
1180,770839470,JoeFlat007 (36/50),0,100.9,1B Joey Votto 2B Jason Kipnis C Chris Herrmann 3B Jake Lamb OF Gregory Polanco P Jimmy Nelson OF Joc Pederson P Jacob Faria SS Corey Seager OF Cody Bellinger,,,
1180,770839473,JoeFlat007 (37/50),0,100.9,1B Joey Votto 2B Jason Kipnis C Chris Herrmann 3B Jake Lamb OF Gregory Polanco P Jimmy Nelson OF Joc Pederson P Jacob Faria SS Corey Seager OF Cody Bellinger,,,
1180,770839478,JoeFlat007 (38/50),0,100.9,1B Joey Votto 2B Jason Kipnis C Chris Herrmann 3B Jake Lamb OF Gregory Polanco P Jimmy Nelson OF Joc Pederson P Jacob Faria SS Corey Seager OF Cody Bellinger,,,
1180,770839520,JoeFlat007 (39/50),0,100.9,1B Joey Votto 2B Jason Kipnis C Chris Herrmann 3B Jake Lamb OF Gregory Polanco P Jimmy Nelson OF Joc Pederson P Jacob Faria SS Corey Seager OF Cody Bellinger,,,
1180,770839523,JoeFlat007 (40/50),0,100.9,1B Joey Votto 2B Jason Kipnis C Chris Herrmann 3B Jake Lamb OF Gregory Polanco P Jimmy Nelson OF Joc Pederson P Jacob Faria SS Corey Seager OF Cody Bellinger,,,
1180,770839527,JoeFlat007 (41/50),0,100.9,1B Joey Votto 2B Jason Kipnis C Chris Herrmann 3B Jake Lamb OF Gregory Polanco P Jimmy Nelson OF Joc Pederson P Jacob Faria SS Corey Seager OF Cody Bellinger,,,
1180,770839532,JoeFlat007 (42/50),0,100.9,1B Joey Votto 2B Jason Kipnis C Chris Herrmann 3B Jake Lamb OF Gregory Polanco P Jimmy Nelson OF Joc Pederson P Jacob Faria SS Corey Seager OF Cody Bellinger,,,
1180,770839536,JoeFlat007 (43/50),0,100.9,1B Joey Votto 2B Jason Kipnis C Chris Herrmann 3B Jake Lamb OF Gregory Polanco P Jimmy Nelson OF Joc Pederson P Jacob Faria SS Corey Seager OF Cody Bellinger,,,
1180,770839545,JoeFlat007 (44/50),0,100.9,1B Joey Votto 2B Jason Kipnis C Chris Herrmann 3B Jake Lamb OF Gregory Polanco P Jimmy Nelson OF Joc Pederson P Jacob Faria SS Corey Seager OF Cody Bellinger,,,
1180,770839550,JoeFlat007 (45/50),0,100.9,1B Joey Votto 2B Jason Kipnis C Chris Herrmann 3B Jake Lamb OF Gregory Polanco P Jimmy Nelson OF Joc Pederson P Jacob Faria SS Corey Seager OF Cody Bellinger,,,
1180,770849030,JoeFlat007 (46/50),0,100.9,1B Joey Votto 2B Jason Kipnis C Chris Herrmann 3B Jake Lamb OF Gregory Polanco P Jimmy Nelson OF Joc Pederson P Jacob Faria SS Corey Seager OF Cody Bellinger,,,
