Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,%Drafted,FPTS
5489,772993368,papagates (6/150),0,81.85,P Steven Matz 1B Justin Bour OF Jay Bruce OF Yoenis Céspedes 2B Dee Gordon OF Curtis Granderson C J.T. Realmuto 3B Wilmer Flores SS JT Riddle P Andrew Moore,,,
5489,772993437,papagates (75/150),0,81.85,P Daniel Norris OF Jay Bruce OF Christian Yelich OF Marcell Ozuna 2B Dee Gordon SS José Reyes 1B Lucas Duda 3B Derek Dietrich C Travis d'Arnaud P Andrew Moore,,,
5489,772993455,papagates (93/150),0,81.85,P Daniel Norris 1B Justin Bour OF Giancarlo Stanton OF Marcell Ozuna 2B Dee Gordon OF Austin Slater SS Brandon Crawford C J.T. Realmuto 3B Kelby Tomlinson P Andrew Moore,,,
5489,773032829,Lyng,0,81.85,P Jake Arrieta P Steven Matz 2B José Ramírez 1B Anthony Rizzo OF Nelson Cruz OF Trey Mancini OF Jay Bruce C Mike Zunino SS Javier Báez 3B Wilmer Flores,,,
5494,773013203,bric75 (61/100),0,81.8,P Jaime García P Hyun-Jin Ryu OF Aaron Judge 3B Manny Machado SS Francisco Lindor 1B Matt Adams OF Mark Trumbo OF Giancarlo Stanton 2B Dee Gordon C Welington Castillo,,,
5494,773018107,Raiders067 (3/5),0,81.8,P Jaime García P Hyun-Jin Ryu OF Aaron Judge C Gary Sánchez 3B Manny Machado SS Francisco Lindor OF Christian Yelich OF Giancarlo Stanton 1B Albert Pujols 2B Kiké Hernández,,,
5494,773018462,jt4005 (4/5),0,81.8,P Jaime García P Hyun-Jin Ryu OF Aaron Judge 1B Cody Bellinger SS Francisco Lindor OF Chris Taylor 3B Justin Turner OF Yasiel Puig C Welington Castillo 2B Logan Forsythe,,,
5494,773026394,Rotomania (2/2),0,81.8,P Jaime García P Hyun-Jin Ryu OF Aaron Judge C Gary Sánchez OF J.D. Martinez 2B Ian Kinsler 1B Matt Holliday OF Justin Upton SS Didi Gregorius 3B Nicholas Castellanos,,,
5494,773047421,dbee24 (4/10),0,81.8,P Jaime García P Mike Clevinger 1B Edwin Encarnación C Gary Sánchez 3B Kris Bryant OF Brett Gardner SS Jean Segura OF Yoenis Céspedes 2B Dee Gordon OF Kole Calhoun,,,
5494,773061480,captainaquamanmunch,0,81.8,P Jaime García P Mike Clevinger OF Aaron Judge OF Cody Bellinger C Gary Sánchez 2B Starlin Castro 1B Matt Adams OF Aaron Hicks SS Didi Gregorius 3B Johan Camargo,,,
5494,773068037,TLee1016 (1/5),0,81.8,P Jaime García P Mike Clevinger OF Aaron Judge 3B José Ramírez 1B Edwin Encarnación SS Francisco Lindor OF Nelson Cruz OF Mitch Haniger C Mike Zunino 2B Logan Forsythe,,,
5494,773091698,oldgregg415 (3/4),0,81.8,P Jaime García P Hyun-Jin Ryu C Gary Sánchez 3B Kris Bryant OF Brett Gardner 2B Starlin Castro OF Nelson Cruz OF Seth Smith SS Didi Gregorius 1B Chris Carter,,,
5494,773102267,Gabe57,0,81.8,P Jaime García P Mike Clevinger 2B José Ramírez 1B Anthony Rizzo C Gary Sánchez 3B Kris Bryant SS Jean Segura OF Matt Kemp OF Albert Almora Jr. OF Guillermo Heredia,,,
5494,773106437,LaBete_DU_GEVAUDANz (25/33),0,81.8,P Jaime García P Hyun-Jin Ryu 1B Cody Bellinger SS Francisco Lindor OF Nelson Cruz 2B Chris Taylor OF Mark Trumbo OF Ender Inciarte C Buster Posey 3B Logan Forsythe,,,
5494,773107258,sporting,0,81.8,P Jaime García P Hyun-Jin Ryu 1B Edwin Encarnación 3B Manny Machado SS Francisco Lindor 2B Jonathan Schoop OF Mark Trumbo OF Christian Yelich OF Austin Jackson C Willson Contreras,,,
5494,773136282,ganondorf (106/150),0,81.8,P Jaime García P Hyun-Jin Ryu OF Aaron Judge C Gary Sánchez 2B Starlin Castro 1B Matt Adams OF Ender Inciarte OF Matt Kemp SS Dansby Swanson 3B Ronald Torreyes,,,
5494,773142933,plord64 (2/2),0,81.8,P Jaime García P Hyun-Jin Ryu OF Aaron Judge C Gary Sánchez OF Brett Gardner 2B Starlin Castro 1B Matt Holliday OF Kole Calhoun 3B Yunel Escobar SS Andrelton Simmons,,,
5507,773034218,gnomey09,0,81.75,P Daniel Norris P Hyun-Jin Ryu 2B José Ramírez 1B Edwin Encarnación 3B Manny Machado SS Francisco Lindor OF Mark Trumbo OF Seth Smith C Welington Castillo OF Albert Almora Jr.,,,
5507,773133339,bostonbruins17,0,81.75,P Daniel Norris P Mike Clevinger OF Aaron Judge 1B Anthony Rizzo C Gary Sánchez OF J.D. Martinez OF Giancarlo Stanton 2B Dee Gordon SS Didi Gregorius 3B Nicholas Castellanos,,,
5509,772747395,bjhilger,0,81.7,P Daniel Norris P Matt Cain OF Aaron Judge 1B Edwin Encarnación C Gary Sánchez 3B Manny Machado OF Brett Gardner 2B Jonathan Schoop OF Seth Smith SS Didi Gregorius,,,
5509,772991625,taze34,0,81.7,P Daniel Norris P Jeff Locke OF Cody Bellinger 1B Edwin Encarnación OF J.D. Martinez 3B Manny Machado SS Francisco Lindor OF Christian Yelich 2B Brandon Phillips C Alex Avila,,,
5511,772868187,crystalkali (4/140),0,81.65,P Luis Severino OF Aaron Judge C Gary Sánchez OF Brett Gardner OF Aaron Hicks 3B Kyle Seager 2B Logan Forsythe SS Javier Báez 1B Wilmer Flores P Andrew Moore,,,
5511,772901571,mooch23 (1/5),0,81.65,P Luis Severino P Jake Arrieta C Gary Sánchez OF Nelson Cruz SS Didi Gregorius 2B Javier Báez 3B Nicholas Castellanos OF Mark Zagunis 1B Danny Valencia OF Guillermo Heredia,,,
5511,772901721,mooch23 (2/5),0,81.65,P Luis Severino P Jake Arrieta C Gary Sánchez OF Nelson Cruz SS Didi Gregorius 2B Javier Báez 3B Nicholas Castellanos OF Mark Zagunis 1B Danny Valencia OF Guillermo Heredia,,,
5511,772901739,mooch23 (3/5),0,81.65,P Luis Severino P Jake Arrieta C Gary Sánchez OF Nelson Cruz SS Didi Gregorius 2B Javier Báez 3B Nicholas Castellanos OF Mark Zagunis 1B Danny Valencia OF Guillermo Heredia,,,
5511,772911179,mooch23 (4/5),0,81.65,P Luis Severino P Jake Arrieta C Gary Sánchez OF Nelson Cruz SS Didi Gregorius 2B Javier Báez 3B Nicholas Castellanos OF Mark Zagunis 1B Danny Valencia OF Guillermo Heredia,,,
5511,772911214,mooch23 (5/5),0,81.65,P Luis Severino P Jake Arrieta C Gary Sánchez OF Nelson Cruz SS Didi Gregorius 2B Javier Báez 3B Nicholas Castellanos OF Mark Zagunis 1B Danny Valencia OF Guillermo Heredia,,,
5511,772964012,ChipotleAddict (50/150),0,81.65,P Luis Severino OF Nelson Cruz OF Aaron Hicks 1B Matt Holliday 2B Robinson Canó OF Mitch Haniger SS Didi Gregorius C Mike Zunino 3B Kyle Seager P Andrew Moore,,,
5511,773022105,Gsmmchance (10/19),0,81.65,P Luis Severino P Jake Arrieta OF Jay Bruce OF Yoenis Céspedes 2B Brandon Phillips OF Justin Upton C Kurt Suzuki 1B Lucas Duda SS Ronald Torreyes 3B Wilmer Flores,,,
5511,773033677,Sparer55 (3/5),0,81.65,P Luis Severino 3B Manny Machado 2B Jonathan Schoop OF Nelson Cruz SS Jean Segura OF Mark Trumbo OF Seth Smith C Mike Zunino 1B Danny Valencia P Andrew Moore,,,
5511,773036342,justinallsup (3/3),0,81.65,P Luis Severino P Jake Arrieta 1B Matt Adams OF Aaron Hicks OF Matt Kemp SS Dansby Swanson C Kurt Suzuki 2B Javier Báez OF Franklin Gutierrez 3B Wilmer Flores,,,
5511,773049476,rockstar918 (4/7),0,81.65,P Luis Severino 1B Anthony Rizzo 3B Manny Machado 2B Jonathan Schoop OF Trey Mancini OF Mark Trumbo C Welington Castillo SS Javier Báez OF Hunter Pence P Andrew Moore,,,
5511,773113054,seanbunker74,0,81.65,P Luis Severino 3B Manny Machado 2B Jonathan Schoop OF Nelson Cruz SS Jean Segura OF Mark Trumbo OF Seth Smith C Mike Zunino 1B Danny Valencia P Andrew Moore,,,
5523,772753682,TWJ73 (2/2),0,81.55,P Luis Severino P Mike Clevinger OF J.D. Martinez OF Brett Gardner 2B Starlin Castro OF Nelson Cruz 1B Alex Avila SS Javier Báez 3B Nicholas Castellanos C Nick Hundley,,,
5523,772868308,crystalkali (125/140),0,81.55,P Luis Severino P Hyun-Jin Ryu 3B Manny Machado 2B Jonathan Schoop OF Trey Mancini SS Jean Segura OF Seth Smith C Kurt Suzuki 1B Danny Valencia OF Alex Presley,,,
5523,772977922,petteytheft89 (24/70),0,81.55,P Luis Severino P Hyun-Jin Ryu 1B Matt Adams OF Mark Trumbo OF Ender Inciarte 2B Dee Gordon SS Dansby Swanson C Kurt Suzuki 3B Johan Camargo OF Hunter Pence,,,
5523,772985218,tebowtothecfl (1/4),0,81.55,P Luis Severino P Hyun-Jin Ryu 1B Justin Bour 3B Justin Turner OF Giancarlo Stanton OF Marcell Ozuna C Willson Contreras 2B Logan Forsythe OF Hunter Pence SS JT Riddle,,,
5523,773077338,LBJ78,0,81.55,P Luis Severino P Mike Clevinger SS Francisco Lindor 1B Matt Holliday 2B Jason Kipnis OF Giancarlo Stanton OF Yoenis Céspedes C Willson Contreras 3B Nicholas Castellanos OF Kiké Hernández,,,
5523,773100365,adamz91,0,81.55,P Luis Severino P Mike Clevinger OF Aaron Hicks 1B Matt Holliday 2B Ian Happ OF Ender Inciarte OF Matt Kemp SS Didi Gregorius C Kurt Suzuki 3B Logan Forsythe,,,
5523,773127929,isupol (7/8),0,81.55,P Luis Severino P Mike Clevinger OF Nelson Cruz OF Ben Gamel SS Jean Segura 2B Robinson Canó OF Yoenis Céspedes 3B José Reyes C Mike Zunino 1B Wilmer Flores,,,
5523,773132867,Jquave76 (17/17),0,81.55,P Luis Severino P Mike Clevinger C Gary Sánchez 1B Matt Adams OF Ender Inciarte OF Matt Kemp OF Yoenis Céspedes 2B Brandon Phillips 3B Johan Camargo SS José Iglesias,,,
5523,773144468,DollarBillW (123/150),0,81.55,P Luis Severino P Hyun-Jin Ryu 1B Edwin Encarnación OF J.D. Martinez SS Francisco Lindor OF Justin Upton 2B Logan Forsythe 3B Nicholas Castellanos C Austin Barnes OF Alex Presley,,,
5532,773028225,giantsquid,0,81.5,P Luis Severino P Jeff Locke 3B Manny Machado 1B Justin Bour OF Christian Yelich OF Giancarlo Stanton OF Marcell Ozuna 2B Dee Gordon C Buster Posey SS Kelby Tomlinson,,,
5532,773039497,REDCOAT85 (61/150),0,81.5,P Luis Severino P Jeff Locke OF Cody Bellinger SS Francisco Lindor 1B Matt Holliday 3B Justin Turner 2B Jason Kipnis OF Franklin Gutierrez OF Kiké Hernández C Austin Barnes,,,
5532,773069400,vosy69er (3/3),0,81.5,P Luis Severino P Matt Cain 1B Edwin Encarnación 3B Manny Machado SS Jean Segura 2B Jason Kipnis OF Marcell Ozuna OF Austin Jackson C Yan Gomes OF Hyun Soo Kim,,,
5535,772829524,rayofhope (47/66),0,81.45,P Jaime García P Steven Matz 1B Edwin Encarnación 3B Manny Machado SS Francisco Lindor 2B Jonathan Schoop OF Aaron Hicks OF Trey Mancini OF Seth Smith C Welington Castillo,,,
5535,773022008,stlcards83,0,81.45,P Daniel Norris P Jaime García 3B José Ramírez OF J.D. Martinez SS Francisco Lindor 1B Matt Adams OF Ender Inciarte OF Matt Kemp C Alex Avila 2B Logan Forsythe,,,
5535,773054167,madoublet98 (89/101),0,81.45,P Jaime García P Steven Matz 3B José Ramírez 1B Edwin Encarnación SS Francisco Lindor 2B Jason Kipnis OF Christian Yelich OF Giancarlo Stanton OF Austin Jackson C J.T. Realmuto,,,
5538,772964071,ChipotleAddict (109/150),0,81.4,P Jake Arrieta P Wade Miley OF Aaron Judge C Gary Sánchez 2B Starlin Castro OF Chris Taylor 3B Justin Turner SS Didi Gregorius 1B Chris Carter OF Franklin Gutierrez,,,
5538,773084902,juanshen (32/60),0,81.4,P Daniel Norris P Steven Matz C Gary Sánchez 3B Manny Machado OF Brett Gardner 2B Jonathan Schoop OF Aaron Hicks OF Trey Mancini SS Didi Gregorius 1B Chris Carter,,,
5540,772868197,crystalkali (14/140),0,81.25,P Luis Severino P Jaime García SS Francisco Lindor 1B Matt Adams OF Chris Taylor OF Yasiel Puig 3B Kyle Seager 2B Logan Forsythe OF Kiké Hernández C Austin Barnes,,,
5540,772868763,gino_jaunce,0,81.25,P Luis Severino P Jaime García 1B Matt Holliday OF Marcell Ozuna 2B Brandon Phillips SS Didi Gregorius OF Eric Young Jr. OF Nick Markakis C Yan Gomes 3B Johan Camargo,,,
5540,772896345,suidmach (38/50),0,81.25,P Luis Severino P Jaime García 2B Jonathan Schoop OF Ender Inciarte OF Seth Smith OF Justin Upton C Alex Avila 1B Miguel Cabrera 3B Nicholas Castellanos SS José Iglesias,,,
5540,773074103,ganondorf (26/150),0,81.25,P Luis Severino P Jaime García OF Cody Bellinger 1B Matt Adams 2B Chris Taylor OF Yasiel Puig OF Kiké Hernández C Travis d'Arnaud 3B Wilmer Flores SS Gavin Cecchini,,,
5540,773099198,tigerj88,0,81.25,P Luis Severino P Jaime García 1B Justin Bour OF Marcell Ozuna OF Matt Kemp 2B Dee Gordon OF Nick Markakis SS Dansby Swanson C Kurt Suzuki 3B Derek Dietrich,,,
5540,773147456,bangorram99,0,81.25,P Luis Severino P Jaime García OF Chris Taylor 2B Brandon Phillips 1B Alex Avila OF Yasiel Puig C Willson Contreras SS Didi Gregorius OF Nick Markakis 3B Wilmer Flores,,,
5546,772779554,youdacao (106/150),0,81.2,P Jake Arrieta P Hyun-Jin Ryu 1B Edwin Encarnación 3B Manny Machado SS Francisco Lindor OF Trey Mancini 2B Jason Kipnis OF Matt Kemp C Welington Castillo OF Hyun Soo Kim,,,
5546,772979414,RexGrossman (149/150),0,81.2,P Luis Severino P Steven Matz 2B Ian Kinsler OF Jay Bruce OF Matt Kemp OF Yoenis Céspedes C Alex Avila SS José Reyes 1B Lucas Duda 3B Wilmer Flores,,,
5546,773049114,bglezerman (4/5),0,81.2,P Jake Arrieta P Mike Clevinger 3B José Ramírez 1B Edwin Encarnación OF Nelson Cruz SS Jean Segura 2B Jason Kipnis OF Mitch Haniger OF Yasiel Puig C Mike Zunino,,,
5546,773074112,ganondorf (35/150),0,81.2,P Luis Severino P Steven Matz 1B Edwin Encarnación SS Francisco Lindor 2B Jason Kipnis OF Matt Kemp OF Austin Jackson OF Daniel Robertson 3B Wilmer Flores C John Hicks,,,
5546,773101201,saunders1944 (3/3),0,81.2,P Jake Arrieta P Hyun-Jin Ryu OF Aaron Judge C Gary Sánchez 2B Starlin Castro 1B Matt Holliday OF Ender Inciarte OF Matt Kemp SS Kelby Tomlinson 3B Wilmer Flores,,,
5546,773137135,shakyfranklumberyard,0,81.2,P Jake Arrieta P Hyun-Jin Ryu OF Cody Bellinger 3B Manny Machado 2B Jonathan Schoop 1B Trey Mancini OF Mark Trumbo OF Seth Smith SS Didi Gregorius C Martín Maldonado,,,
5546,773139246,Roblav11 (6/6),0,81.2,P Jake Arrieta P Hyun-Jin Ryu 1B Edwin Encarnación 2B Jonathan Schoop OF Aaron Hicks OF Trey Mancini SS Jean Segura OF Ender Inciarte C Yan Gomes 3B Logan Forsythe,,,
5553,773039574,REDCOAT85 (138/150),0,81.15,P Jake Arrieta P Matt Cain OF Aaron Judge 3B José Ramírez C Gary Sánchez OF Brett Gardner 1B Matt Holliday 2B Jason Kipnis OF Mitch Haniger SS Ronald Torreyes,,,
5554,772872749,treverld,0,81.05,P Mike Clevinger P Jeff Locke OF Aaron Judge 2B José Ramírez 1B Edwin Encarnación C Gary Sánchez OF Brett Gardner SS Francisco Lindor OF Aaron Hicks 3B Kyle Seager,,,
5554,772991971,mar-caught33,0,81.05,P Mike Clevinger P Matt Cain OF Aaron Judge 3B José Ramírez 1B Anthony Rizzo C Gary Sánchez OF Brett Gardner SS Francisco Lindor 2B Starlin Castro OF Aaron Hicks,,,
5556,772977930,petteytheft89 (32/70),0,80.95,P Steven Matz P Wade Miley OF Aaron Judge C Gary Sánchez 3B Manny Machado OF Brett Gardner 1B Matt Holliday OF Mark Trumbo 2B Dee Gordon SS Didi Gregorius,,,
5557,772779515,youdacao (67/150),0,80.9,P Jake Arrieta P Jaime García 1B Edwin Encarnación 3B Manny Machado OF Trey Mancini SS Jean Segura OF Seth Smith 2B Dee Gordon C Welington Castillo OF Hyun Soo Kim,,,
5557,772779549,youdacao (101/150),0,80.9,P Jake Arrieta P Jaime García 1B Edwin Encarnación 3B Manny Machado SS Francisco Lindor OF Trey Mancini OF Seth Smith 2B Dee Gordon C Yan Gomes OF Hyun Soo Kim,,,
5557,772845931,tinderella (34/100),0,80.9,P Jake Arrieta P Jaime García 1B Anthony Rizzo 3B Kris Bryant OF Nelson Cruz SS Jean Segura OF Mitch Haniger C Mike Zunino 2B Javier Báez OF Albert Almora Jr.,,,
5557,772987207,rmj11222 (1/14),0,80.9,P Jake Arrieta P Jaime García 3B Manny Machado SS Francisco Lindor 2B Jonathan Schoop OF Trey Mancini OF Mark Trumbo OF Seth Smith C Mike Zunino 1B Miguel Cabrera,,,
5557,773027056,oliver868,0,80.9,P Jaime García 1B Cody Bellinger C Gary Sánchez 3B Kris Bryant SS Francisco Lindor 2B Jonathan Schoop OF Nelson Cruz OF Jay Bruce OF Giancarlo Stanton P Andrew Moore,,,
5557,773053783,Beardedjoe,0,80.9,P Jake Arrieta P Jaime García OF Aaron Judge OF Cody Bellinger 1B Anthony Rizzo 2B Jonathan Schoop SS Didi Gregorius 3B Johan Camargo OF Mark Zagunis C Martín Maldonado,,,
5557,773054155,madoublet98 (77/101),0,80.9,P Jake Arrieta P Jaime García 1B Edwin Encarnación SS Francisco Lindor 2B Jason Kipnis OF Ender Inciarte OF Matt Kemp OF Austin Jackson C Yan Gomes 3B Johan Camargo,,,
5557,773061963,viper4211,0,80.9,P Jake Arrieta P Jaime García OF Aaron Judge 2B José Ramírez 1B Edwin Encarnación OF Nelson Cruz OF Chris Taylor 3B Wilmer Flores C John Hicks SS José Iglesias,,,
5557,773122232,Gimpels (5/6),0,80.9,P Jake Arrieta P Jaime García SS Francisco Lindor OF Nelson Cruz 1B Matt Adams OF Ben Gamel 2B Jason Kipnis OF Mitch Haniger C Alex Avila 3B Kyle Seager,,,
5557,773128885,average_scott,0,80.9,P Jake Arrieta P Jaime García OF Aaron Judge 1B Edwin Encarnación C Gary Sánchez OF Nelson Cruz OF Justin Upton SS Didi Gregorius 3B Wilmer Flores 2B Cliff Pennington,,,
5557,773130976,Rtg21 (5/5),0,80.9,P Jake Arrieta P Jaime García OF Aaron Judge 1B Edwin Encarnación SS Francisco Lindor OF Matt Kemp OF Yoenis Céspedes C Mike Zunino 3B Kyle Seager 2B Cliff Pennington,,,
5568,773005212,cgoodie72 (1/2),0,80.85,P Jake Arrieta P Daniel Norris 1B Anthony Rizzo SS Francisco Lindor OF Jay Bruce OF Matt Kemp 2B Brandon Phillips OF Justin Upton C Yan Gomes 3B Wilmer Flores,,,
5568,773136252,ganondorf (76/150),0,80.85,P Jake Arrieta P Steven Matz 3B Manny Machado 2B Jonathan Schoop OF Nelson Cruz 1B Trey Mancini SS Jean Segura OF Mark Trumbo OF Mitch Haniger C Mike Zunino,,,
5570,772749150,27tmart,0,80.8,P Jaime García P Hyun-Jin Ryu OF Cody Bellinger C Gary Sánchez OF Brett Gardner 2B Chris Taylor 3B Justin Turner SS Didi Gregorius 1B Miguel Cabrera OF Hunter Pence,,,
5570,772898540,drdenturedds (2/7),0,80.8,P Jaime García P Mike Clevinger OF Aaron Judge 3B José Ramírez OF J.D. Martinez 2B Starlin Castro OF Aaron Hicks 1B Matt Holliday C Willson Contreras SS Didi Gregorius,,,
5570,772984508,Brockin00 (3/5),0,80.8,P Jaime García P Mike Clevinger OF Aaron Judge OF Cody Bellinger 3B José Ramírez 1B Edwin Encarnación C Gary Sánchez 2B Jason Kipnis SS Gavin Cecchini OF Alex Presley,,,
5570,773047406,dbee24 (3/10),0,80.8,P Jaime García P Mike Clevinger 1B Edwin Encarnación C Gary Sánchez 3B Kris Bryant OF Brett Gardner SS Jean Segura OF Yoenis Céspedes OF Justin Upton 2B Dee Gordon,,,
5570,773053795,kennyle72 (5/7),0,80.8,P Jaime García P Mike Clevinger OF Aaron Judge OF Cody Bellinger 2B José Ramírez C Gary Sánchez 1B Justin Bour OF Brett Gardner 3B Ronald Torreyes SS JT Riddle,,,
5570,773076160,TLee1016 (4/5),0,80.8,P Jaime García P Mike Clevinger OF Aaron Judge 3B José Ramírez 1B Edwin Encarnación OF Nelson Cruz SS Jean Segura OF Mitch Haniger C Mike Zunino 2B Logan Forsythe,,,
5570,773104460,fearcoka,0,80.8,P Jaime García P Hyun-Jin Ryu OF Aaron Judge OF J.D. Martinez 3B Manny Machado 2B Jonathan Schoop OF Nelson Cruz SS Jean Segura 1B Chris Carter C Yan Gomes,,,
5570,773145782,umutuozturk1 (4/9),0,80.8,P Jaime García P Hyun-Jin Ryu 1B Edwin Encarnación 3B Manny Machado SS Francisco Lindor 2B Jonathan Schoop OF Mark Trumbo OF Austin Jackson C Welington Castillo OF Craig Gentry,,,
5578,772829478,rayofhope (1/66),0,80.75,P Jaime García P Jeff Locke OF Aaron Judge 3B José Ramírez C Gary Sánchez OF Brett Gardner SS Francisco Lindor OF Aaron Hicks 2B Jason Kipnis 1B Miguel Cabrera,,,
5578,772977912,petteytheft89 (14/70),0,80.75,P Daniel Norris P Hyun-Jin Ryu C Gary Sánchez 3B Manny Machado OF Brett Gardner OF Aaron Hicks 1B Matt Holliday OF Giancarlo Stanton SS Didi Gregorius 2B Joe Panik,,,
5578,772991612,RipeAvocado (53/83),0,80.75,P Luis Severino P Wade Miley 1B Anthony Rizzo 3B Kris Bryant OF Giancarlo Stanton OF Marcell Ozuna C J.T. Realmuto 2B Javier Báez OF Albert Almora Jr. SS JT Riddle,,,
5578,773004866,jrod0820,0,80.75,P Jaime García P Matt Cain OF Cody Bellinger 2B José Ramírez 1B Edwin Encarnación C Gary Sánchez 3B Justin Turner OF Ben Gamel OF Marcell Ozuna SS Andrelton Simmons,,,
5578,773005932,anilprao88 (5/100),0,80.75,P Hyun-Jin Ryu P Steven Matz 3B José Ramírez 1B Edwin Encarnación SS Francisco Lindor OF Mark Trumbo 2B Jason Kipnis OF Ender Inciarte OF Matt Kemp C Yan Gomes,,,
5578,773017857,Raiders067 (2/5),0,80.75,P Daniel Norris P Hyun-Jin Ryu OF Aaron Judge 1B Justin Bour OF Brett Gardner SS Francisco Lindor 2B Jonathan Schoop OF Aaron Hicks C J.T. Realmuto 3B Derek Dietrich,,,
5578,773119434,Dinkpiece (2/3),0,80.75,P Hyun-Jin Ryu P Steven Matz 3B José Ramírez 1B Edwin Encarnación SS Francisco Lindor OF Nelson Cruz OF Mark Trumbo 2B Jason Kipnis OF Mitch Haniger C Yan Gomes,,,
5578,773124709,ilikepie123 (3/3),0,80.75,P Daniel Norris P Mike Clevinger OF Aaron Judge 3B José Ramírez C Gary Sánchez OF Brett Gardner 1B Matt Holliday OF Giancarlo Stanton SS Didi Gregorius 2B Javier Báez,,,
5586,772902973,bellaedward4eva (76/150),0,80.65,P Luis Severino 1B Cody Bellinger C Gary Sánchez OF Brett Gardner OF Aaron Hicks SS Didi Gregorius OF Franklin Gutierrez 2B Kiké Hernández 3B Ronald Torreyes P Andrew Moore,,,
5586,772929517,joforoni,0,80.65,P Luis Severino 1B Edwin Encarnación C Gary Sánchez SS Jean Segura OF Matt Kemp OF Mitch Haniger 3B Kyle Seager 2B Logan Forsythe OF Kiké Hernández P Andrew Moore,,,
5586,772984522,RipeAvocado (30/83),0,80.65,P Luis Severino 3B Manny Machado 2B Jonathan Schoop OF Nelson Cruz OF Aaron Hicks 1B Matt Holliday OF Seth Smith C Welington Castillo SS Ronald Torreyes P Andrew Moore,,,
5586,772993500,papagates (138/150),0,80.65,P Luis Severino 3B Kris Bryant 1B Justin Bour OF Giancarlo Stanton OF Yoenis Céspedes OF Justin Upton 2B Dee Gordon SS José Reyes C J.T. Realmuto P Andrew Moore,,,
