Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,%Drafted,FPTS
101,770948780,nickrich13 (2/2),0,176.55,P J.A. Happ OF Mark Trumbo OF Dexter Fowler 3B Justin Turner C Chris Herrmann 1B Matt Carpenter P Jimmy Nelson 2B Brandon Drury SS Corey Seager OF Trey Mancini,,Melky Cabrera,2.10%,8
105,770841884,nchsgolf33 (2/4),0,176.35,SS Troy Tulowitzki C Manny Piña 2B Dee Gordon OF Chris Herrmann 1B Justin Bour OF Marcell Ozuna OF Christian Yelich P Jimmy Nelson P Jacob deGrom 3B José Ramírez,,Trey Mancini,2.08%,24
106,770811819,ChipotleAddict (93/150),0,176.2,P J.A. Happ 1B Logan Morrison 3B Evan Longoria OF Tommy Pham C Derek Norris OF Corey Dickerson OF Stephen Piscotty 2B Greg Garcia P Jacob deGrom SS Aledmys Díaz,,Tim Anderson,2.07%,3
107,770822418,jmseveridt,0,175.9,OF Mark Trumbo OF Dexter Fowler 2B Daniel Murphy C Welington Castillo 1B Matt Carpenter OF Bryce Harper 3B Manny Machado P Jimmy Nelson P Trevor Bauer SS Trea Turner,,Hernán Pérez,2.05%,14
107,770896757,hank20 (11/21),0,175.9,1B Edwin Encarnación OF José Bautista OF Grégor Blanco OF Lonnie Chisenhall C Welington Castillo 2B Jason Kipnis P Jimmy Nelson SS Francisco Lindor P Jacob Faria 3B José Ramírez,,Jorge Polanco,2.05%,0
109,770708979,papagates (3/150),0,175.55,OF Dexter Fowler OF Tommy Pham 1B Anthony Rizzo OF Stephen Piscotty C Willson Contreras 3B Jedd Gyorko P Jacob deGrom P Trevor Bauer SS Aledmys Díaz 2B Ian Happ,,José Abreu,1.98%,7
109,770753665,nomoreiloveyous (24/45),0,175.55,1B Edwin Encarnación OF Seth Smith OF Mark Trumbo OF Lonnie Chisenhall C Chris Herrmann 3B Manny Machado P Jacob deGrom P Trevor Bauer SS Francisco Lindor 2B José Ramírez,,Travis d'Arnaud,1.94%,5
109,770945568,dahladino (37/61),0,175.55,OF Adam Jones OF Seth Smith OF Mark Trumbo C Welington Castillo 1B Matt Carpenter 3B Manny Machado P Jacob deGrom P Trevor Bauer 2B José Ramírez SS Corey Seager,,James Shields,1.92%,7.35
109,770763286,fallfromgrace (61/150),0,175.55,OF Grégor Blanco P J.A. Happ 3B Justin Turner C Chris Herrmann SS Chris Owings OF Jeremy Hazelbaker 1B Paul Goldschmidt P Jimmy Nelson OF Joc Pederson 2B José Ramírez,,Alex Presley,1.85%,3
109,770790043,crystalkali (2/130),0,175.55,1B Edwin Encarnación C Yadier Molina P J.A. Happ OF Seth Smith OF Lonnie Chisenhall 3B Jedd Gyorko P Jimmy Nelson SS Francisco Lindor 2B José Ramírez OF Cody Bellinger,,A.J. Ellis,1.83%,0
114,770706239,shawnzhan (48/150),0,175.35,3B Justin Turner 2B Logan Forsythe OF Billy Hamilton C Tucker Barnhart OF Arismendy Alcántara P Jimmy Nelson P Jacob deGrom OF Adam Duvall SS Corey Seager 1B Cody Bellinger,,Ian Happ,1.80%,16
115,770709123,papagates (147/150),0,175.25,3B Evan Longoria P Kenta Maeda OF Steven Souza Jr. C Derek Norris SS Chris Owings OF Jeremy Hazelbaker 1B Paul Goldschmidt P Jacob deGrom OF Mallex Smith 2B Ian Happ,,Daniel Robertson,1.77%,0
116,770945551,dahladino (20/61),0,175.2,P J.A. Happ 1B Logan Morrison 3B Evan Longoria OF Tommy Pham C Derek Norris OF Corey Dickerson P Jacob deGrom SS Francisco Lindor 2B José Ramírez OF Mallex Smith,,Josh Harrison,1.77%,0
117,770957992,bigchris1801,0,175.15,1B Edwin Encarnación SS J.J. Hardy OF Seth Smith C Kurt Suzuki OF Mark Trumbo OF Alex Presley 2B Jason Kipnis P Jimmy Nelson P Robbie Ray 3B José Ramírez,,Matt Davidson,1.76%,0
118,770924108,petteytheft89 (75/80),0,174.55,1B Edwin Encarnación OF Mark Trumbo OF Lonnie Chisenhall C Roberto Pérez 3B Manny Machado P Jacob deGrom OF Adam Duvall P Trevor Bauer SS Francisco Lindor 2B José Ramírez,,Miguel Sanó,1.69%,0
119,770686817,Awesemo (111/150),0,174.35,OF Seth Smith OF Mark Trumbo 1B Carlos Santana C Welington Castillo 2B Jason Kipnis 3B Manny Machado P Jimmy Nelson P Jacob deGrom SS Francisco Lindor OF Trey Mancini,,Yangervis Solarte,1.67%,3
119,770761686,BarOfSoap (2/15),0,174.35,OF José Bautista C Russell Martin SS Troy Tulowitzki 1B Justin Smoak OF Billy Hamilton 3B Eugenio Suárez 2B Arismendy Alcántara P Jimmy Nelson P Jacob deGrom OF Adam Duvall,,Brandon Phillips,1.67%,9
119,770892628,dk3387,0,174.35,OF Jon Jay 3B Justin Turner 1B Anthony Rizzo C Elias Díaz OF Gregory Polanco P Jimmy Nelson P Jacob deGrom 2B Brandon Drury SS Corey Seager OF Michael Conforto,,Luis Perdomo,1.63%,11.5
119,770908606,youdacao (133/150),0,174.35,C Yadier Molina OF Dexter Fowler OF Tommy Pham 1B Lucas Duda 2B Jason Kipnis OF Stephen Piscotty P Jimmy Nelson P Jacob deGrom SS Francisco Lindor 3B José Ramírez,,Andrew McCutchen,1.63%,0
119,770924560,scout326 (126/150),0,174.35,1B Edwin Encarnación 3B Evan Longoria OF Lonnie Chisenhall C Derek Norris 2B Jason Kipnis OF Corey Dickerson P Jimmy Nelson P Jacob deGrom SS Francisco Lindor OF Mallex Smith,,Keon Broxton,1.57%,3
124,770709067,papagates (91/150),0,174.2,P J.A. Happ 3B Evan Longoria OF Steven Souza Jr. C Derek Norris 2B Logan Forsythe SS Kiké Hernández OF Corey Dickerson P Jacob deGrom OF Yasiel Puig 1B Cody Bellinger,,James McCann,1.57%,0
124,770990194,DollarBillW (56/94),0,174.2,1B Edwin Encarnación OF Adam Jones P J.A. Happ OF Seth Smith OF Mark Trumbo C Roberto Pérez 3B Manny Machado P Jacob deGrom 2B Brandon Drury SS Francisco Lindor,,Scott Schebler,1.55%,4
126,770706278,shawnzhan (87/150),0,174.1,1B Edwin Encarnación C Yadier Molina OF Dexter Fowler OF Tommy Pham 2B Jason Kipnis OF Stephen Piscotty P Jacob deGrom P Ben Lively SS Francisco Lindor 3B José Ramírez,,Wil Myers,1.54%,6
127,770705608,k-mac,0,173.9,1B Edwin Encarnación C Yadier Molina OF Dexter Fowler OF Eric Thames OF Gregory Polanco P Jimmy Nelson 3B Travis Shaw SS Francisco Lindor P Jacob Faria 2B José Ramírez,,Kurt Suzuki,1.51%,7
128,770917401,delhisoccerplaya,0,173.7,P John Lackey 1B Edwin Encarnación P J.A. Happ 3B Josh Donaldson C Alex Avila OF Corey Dickerson OF Marcell Ozuna SS Francisco Lindor 2B José Ramírez OF Michael Conforto,,Nick Ahmed,1.50%,7
129,770908567,youdacao (94/150),0,173.55,OF Dexter Fowler 3B Justin Turner 1B Lucas Duda 2B Logan Forsythe OF Billy Hamilton P Jacob deGrom C Austin Barnes P Trevor Bauer SS Corey Seager OF Cody Bellinger,,J.J. Hardy,1.44%,2
129,770930416,bquicksix (127/150),0,173.55,1B Edwin Encarnación OF José Bautista C Russell Martin OF Steve Pearce 3B Josh Donaldson P Jacob deGrom OF Kevin Pillar P Trevor Bauer 2B José Ramírez SS Corey Seager,,Joe Ross,1.36%,10.9
129,770898633,markcpro (11/14),0,173.55,C Yadier Molina P J.A. Happ 3B Justin Turner OF Tommy Pham 1B Matt Carpenter OF Stephen Piscotty P Jimmy Nelson 2B José Ramírez SS Corey Seager OF Cody Bellinger,,Nicholas Castellanos,1.33%,0
132,770706338,shawnzhan (147/150),0,173.35,1B Edwin Encarnación OF Howie Kendrick 2B Jason Kipnis OF Aaron Altherr OF Odúbel Herrera C Cameron Rupp P Jimmy Nelson P Jacob deGrom SS Francisco Lindor 3B José Ramírez,,Curtis Granderson,1.28%,5
132,770711697,Tratow,0,173.35,C Yadier Molina OF Melky Cabrera 2B Dee Gordon 1B Justin Bour OF Marcell Ozuna OF Christian Yelich P Jimmy Nelson P Jacob deGrom SS JT Riddle 3B José Ramírez,,José Ureña,1.23%,12.7
132,770729005,tinderella (44/100),0,173.35,OF Giancarlo Stanton 1B Anthony Rizzo OF Marcell Ozuna C Willson Contreras OF Christian Yelich P Jimmy Nelson P Jacob deGrom SS Javier Báez 3B Tommy La Stella 2B Ian Happ,,Allen Cordoba,1.22%,0
132,770759899,bostoneagle5 (11/20),0,173.35,OF Adam Jones OF Seth Smith OF Mark Trumbo 2B Jason Kipnis C Alex Avila 3B Manny Machado P Jimmy Nelson P Jacob deGrom SS Francisco Lindor 1B Trey Mancini,,Lewis Brinson,1.19%,3
132,770904014,marcf (1/9),0,173.35,C Yadier Molina OF José Bautista OF Dexter Fowler SS Troy Tulowitzki 1B Logan Morrison 3B Josh Donaldson 2B Wilmer Flores OF Corey Dickerson P Jimmy Nelson P Jacob deGrom,,Ender Inciarte,1.19%,8
137,770761696,BarOfSoap (12/15),0,173.2,OF Adam Jones P J.A. Happ OF Seth Smith C Welington Castillo 1B Anthony Rizzo OF Hyun Soo Kim 3B Manny Machado P Jacob deGrom SS Javier Báez 2B Ian Happ,,Ben Lively,1.17%,14.1
138,770864971,tebowtothecfl (2/6),0,172.9,C Yadier Molina OF Dexter Fowler 2B Daniel Murphy 3B Anthony Rendon 1B Matt Carpenter OF Stephen Piscotty OF Bryce Harper P Jimmy Nelson P Trevor Bauer SS Trea Turner,,Franchy Cordero,1.17%,0
138,770922932,amack19 (1/3),0,172.9,OF José Bautista C Russell Martin 3B Justin Turner 1B Lucas Duda P Jimmy Nelson OF Joc Pederson P Jacob Faria 2B José Ramírez SS Corey Seager OF Cody Bellinger,,Tommy La Stella,1.11%,0
140,770904305,adambrown24 (12/18),0,172.85,P John Lackey OF Mark Trumbo 1B Anthony Rizzo C Alex Avila OF Eric Thames 3B Miguel Sanó P Jimmy Nelson OF Max Kepler 2B José Ramírez SS Trea Turner,,Daniel Robertson,1.09%,0
141,770708989,papagates (13/150),0,172.55,C Yadier Molina 1B Logan Morrison 3B Evan Longoria OF Tommy Pham OF Steven Souza Jr. OF Corey Dickerson P Jacob deGrom P Trevor Bauer SS Aledmys Díaz 2B Paul DeJong,,Luis Torrens,1.09%,2
141,770914720,adamhayden22 (2/2),0,172.55,OF Grégor Blanco P J.A. Happ 3B Evan Longoria 1B Paul Goldschmidt OF Matt Adams OF Corey Dickerson C Willson Contreras P Jimmy Nelson 2B Brandon Drury SS Corey Seager,,Jason Heyward,1.06%,0
143,770811784,ChipotleAddict (58/150),0,172.5,P John Lackey OF Dexter Fowler 3B Evan Longoria OF Steven Souza Jr. C Derek Norris 1B Matt Carpenter OF Stephen Piscotty P Jacob deGrom SS Aledmys Díaz 2B Paul DeJong,,Eugenio Suárez,1.04%,16
144,770763346,fallfromgrace (121/150),0,172.35,OF Colby Rasmus 3B Evan Longoria C Derek Norris 2B Logan Forsythe 1B Paul Goldschmidt OF Corey Dickerson P Jimmy Nelson P Jacob deGrom OF Mallex Smith SS Corey Seager,,Matt Wieters,1.04%,0
144,770766912,ebor1973 (2/9),0,172.35,C Yadier Molina OF Seth Smith OF Mark Trumbo 1B Kendrys Morales 2B Logan Forsythe OF Billy Hamilton 3B Manny Machado P Robbie Ray P Trevor Bauer SS Corey Seager,,Max Kepler,1.03%,3
144,770924447,scout326 (13/150),0,172.35,OF Giancarlo Stanton 1B Anthony Rizzo 2B Dee Gordon OF Marcell Ozuna C Willson Contreras OF Christian Yelich P Jimmy Nelson P Jacob deGrom SS Javier Báez 3B Tommy La Stella,,Ryan Zimmerman,1.00%,2
147,770927910,TarHeel99 (1/2),0,172.3,P John Lackey 1B Edwin Encarnación OF Mark Trumbo SS Troy Tulowitzki OF Tommy Pham 2B Logan Forsythe OF Stephen Piscotty C Willson Contreras 3B Manny Machado P Robbie Ray,,Derek Dietrich,0.91%,6
148,770811794,ChipotleAddict (68/150),0,172.25,C Yadier Molina 1B Logan Morrison 3B Evan Longoria OF Tommy Pham P Kenta Maeda OF Steven Souza Jr. SS Tim Beckham OF Stephen Piscotty P Jacob deGrom 2B Paul DeJong,,Dansby Swanson,0.88%,5
149,770931697,HoChiMinhCity,0,171.9,1B Edwin Encarnación C Manny Piña 2B Jason Kipnis OF Eric Thames OF Corey Dickerson P Jimmy Nelson SS Francisco Lindor P Jacob Faria 3B José Ramírez OF Byron Buxton,,Aaron Altherr,0.87%,19
150,770837811,jeffdrazek (7/13),0,171.85,P John Lackey OF Seth Smith OF Mark Trumbo 2B Daniel Murphy C Welington Castillo 1B Matt Carpenter 3B Manny Machado P Jimmy Nelson SS Corey Seager OF Trey Mancini,,T.J. Rivera,0.84%,16
151,770686743,Awesemo (37/150),0,171.55,C Yadier Molina OF Dexter Fowler 3B Justin Turner OF Tommy Pham 2B Dee Gordon 1B Matt Carpenter OF Stephen Piscotty P Jacob deGrom P Trevor Bauer SS Corey Seager,,Anthony Rendon,0.84%,0
151,770750662,petteytheft89 (10/80),0,171.55,1B Logan Morrison 3B Evan Longoria OF Steven Souza Jr. SS Tim Beckham C Chris Herrmann 2B Wilmer Flores OF Corey Dickerson OF Marcell Ozuna P Jacob deGrom P Trevor Bauer,,Brian Goodwin,0.84%,2
151,770753672,nomoreiloveyous (31/45),0,171.55,1B Edwin Encarnación OF Seth Smith OF Dexter Fowler OF Tommy Pham 2B Jason Kipnis C Chris Herrmann P Jacob deGrom P Trevor Bauer SS Francisco Lindor 3B José Ramírez,,Yolmer Sánchez,0.82%,7
151,770811744,ChipotleAddict (18/150),0,171.55,C Yadier Molina OF Dexter Fowler 1B Logan Morrison OF Steven Souza Jr. OF Corey Dickerson 3B Jedd Gyorko P Jacob deGrom P Trevor Bauer SS Aledmys Díaz 2B Paul DeJong,,JT Riddle,0.79%,2
151,770930331,bquicksix (42/150),0,171.55,1B Edwin Encarnación C Russell Martin OF Steve Pearce 3B Josh Donaldson P Jacob deGrom OF Joc Pederson OF Kevin Pillar P Trevor Bauer SS Francisco Lindor 2B José Ramírez,,Odúbel Herrera,0.79%,8
151,770790097,crystalkali (56/130),0,171.55,1B Joey Votto P J.A. Happ 3B Justin Turner OF Billy Hamilton C Tucker Barnhart OF Scooter Gennett P Jimmy Nelson 2B José Ramírez SS Corey Seager OF Cody Bellinger,,Cory Spangenberg,0.79%,8
157,770811858,ChipotleAddict (132/150),0,171.5,P John Lackey 1B Edwin Encarnación C Yadier Molina OF Dexter Fowler OF Corey Dickerson 3B Jedd Gyorko SS Greg Garcia P Jacob deGrom 2B José Ramírez OF Mallex Smith,,Eduardo Escobar,0.79%,11
157,770914564,bwilly77,0,171.5,P John Lackey 1B Edwin Encarnación OF Adam Jones OF Mark Trumbo C Welington Castillo 2B Jason Kipnis P Jacob deGrom SS Francisco Lindor 3B José Ramírez OF Bradley Zimmer,,Adam Frazier,0.76%,2
157,770924510,scout326 (76/150),0,171.5,1B Edwin Encarnación C Yadier Molina OF Dexter Fowler OF Tommy Pham 2B Jason Kipnis OF Stephen Piscotty P Jacob deGrom P Luis Perdomo SS Francisco Lindor 3B José Ramírez,,Tommy Joseph,0.76%,5
160,770686843,Awesemo (137/150),0,171.35,3B Justin Turner 1B Anthony Rizzo 2B Logan Forsythe C Chris Herrmann SS Kiké Hernández P Jimmy Nelson P Jacob deGrom OF Joc Pederson OF Mallex Smith OF Yasiel Puig,,Hunter Renfroe,0.75%,2
160,770734118,Felon15 (6/9),0,171.35,2B Brandon Phillips OF Matt Kemp C Kurt Suzuki 1B Logan Morrison 3B Evan Longoria OF Corey Dickerson SS Jorge Polanco P Jimmy Nelson P Jacob deGrom OF Mallex Smith,,Nick Markakis,0.72%,9
160,770753664,nomoreiloveyous (23/45),0,171.35,OF Seth Smith OF Mark Trumbo 2B Dee Gordon C Chris Herrmann OF Jeremy Hazelbaker 1B Paul Goldschmidt 3B Manny Machado P Jimmy Nelson P Jacob deGrom SS Nick Ahmed,,Cameron Rupp,0.69%,4
160,770990171,DollarBillW (33/94),0,171.35,C Russell Martin OF Adam Jones OF Seth Smith OF Mark Trumbo SS Troy Tulowitzki 1B Logan Morrison 2B Daniel Murphy 3B Manny Machado P Robbie Ray P Trevor Bauer,,Maikel Franco,0.69%,18
160,770991214,madoublet98 (77/101),0,171.35,1B Joey Votto 3B Justin Turner 2B Logan Forsythe OF Billy Hamilton C Tucker Barnhart OF Scooter Gennett P Jimmy Nelson P Jacob deGrom OF Joc Pederson SS Corey Seager,,Dixon Machado,0.67%,6
165,770790157,crystalkali (116/130),0,171.2,1B Joey Votto P J.A. Happ OF Seth Smith OF Billy Hamilton C Tucker Barnhart OF Scooter Gennett 3B Eugenio Suárez P Jacob deGrom SS Francisco Lindor 2B José Ramírez,,Eddie Rosario,0.67%,8
166,770706324,shawnzhan (133/150),0,170.9,1B Edwin Encarnación 3B Justin Turner C Roberto Pérez P Jimmy Nelson OF Joc Pederson P Trevor Bauer SS Francisco Lindor 2B José Ramírez OF Yasiel Puig OF Cody Bellinger,,Josh Bell,0.67%,2
166,770807359,tobyborcoman (4/4),0,170.9,OF Mark Trumbo OF Colby Rasmus 2B Daniel Murphy SS Eric Sogard OF Eric Thames 1B Paul Goldschmidt C Willson Contreras P Jimmy Nelson P Jacob Faria 3B José Ramírez,,Joe Mauer,0.60%,2
166,770960714,dano6489 (1/2),0,170.9,1B Logan Morrison 2B Daniel Murphy C Matt Wieters OF Steven Souza Jr. 3B Anthony Rendon OF Bryce Harper P Jimmy Nelson P Jacob Faria OF Mallex Smith SS Trea Turner,,Orlando Arcia,0.59%,0
169,770761699,BarOfSoap (15/15),0,170.55,1B Edwin Encarnación OF José Bautista C Russell Martin OF Steve Pearce 3B Josh Donaldson P Jacob deGrom P Trevor Bauer SS Francisco Lindor 2B José Ramírez OF Bradley Zimmer,,Ubaldo Jiménez,0.59%,16.95
169,770908603,youdacao (130/150),0,170.55,C Chris Herrmann SS Chris Owings OF Billy Hamilton 1B Paul Goldschmidt 2B Scooter Gennett 3B Eugenio Suárez P Jacob deGrom OF Adam Duvall P Trevor Bauer OF Yasiel Puig,,Ryan Goins,0.56%,12
169,770774681,JZinser,0,170.55,P J.A. Happ OF Dexter Fowler OF Giancarlo Stanton 2B Jason Kipnis C Alex Avila 1B Matt Carpenter OF Christian Yelich P Jimmy Nelson 3B José Ramírez SS Trea Turner,,Kennys Vargas,0.56%,6
169,770819604,bric75 (34/101),0,170.55,C Yadier Molina P J.A. Happ OF Dexter Fowler 3B Justin Turner 1B Matt Carpenter OF Stephen Piscotty P Jimmy Nelson SS Corey Seager OF Cody Bellinger 2B Paul DeJong,,David Freese,0.48%,3
169,770834249,mhkoch74,0,170.55,P J.A. Happ SS Eric Sogard 1B Anthony Rizzo C Alex Avila OF Eric Thames OF Corey Dickerson 3B Manny Machado P Jimmy Nelson 2B José Ramírez OF Mallex Smith,,Howie Kendrick,0.47%,6
174,770908608,youdacao (135/150),0,170.35,C Yadier Molina OF Dexter Fowler 3B Justin Turner OF Tommy Pham 1B Lucas Duda 2B Logan Forsythe P Jimmy Nelson P Jacob deGrom OF Joc Pederson SS Corey Seager,,Willy García,0.45%,5
174,770991228,madoublet98 (91/101),0,170.35,SS J.J. Hardy 1B Joey Votto OF Seth Smith C Welington Castillo OF Billy Hamilton 2B Scooter Gennett 3B Manny Machado P Jimmy Nelson P Jacob deGrom OF Scott Schebler,,Albert Almora Jr.,0.43%,0
176,770945544,dahladino (13/61),0,170.25,3B Evan Longoria P Kenta Maeda OF Steven Souza Jr. C Derek Norris 1B Matt Carpenter OF Corey Dickerson P Jacob deGrom 2B José Ramírez OF Mallex Smith SS Corey Seager,,Hyun Soo Kim,0.43%,2
177,770709068,papagates (92/150),0,170.2,P J.A. Happ OF Colby Rasmus 1B Logan Morrison 3B Evan Longoria OF Steven Souza Jr. C Chris Herrmann SS Chris Owings P Jacob deGrom 2B Brandon Drury OF Mallex Smith,,Zack Cozart,0.37%,0
178,770772389,lizzard86,0,169.8,1B Edwin Encarnación C Yadier Molina 3B Justin Turner P Kenta Maeda OF Giancarlo Stanton 2B Logan Forsythe OF Marcell Ozuna SS Francisco Lindor P Jacob Faria OF Cody Bellinger,,Erick Aybar,0.37%,7
179,770924107,petteytheft89 (74/80),0,169.75,P J.A. Happ 3B Derek Dietrich 2B Dee Gordon 1B Justin Bour OF Marcell Ozuna OF Christian Yelich OF Adam Duvall C Austin Barnes P Jacob Faria SS Trea Turner,,Arismendy Alcántara,0.31%,7
180,770811765,ChipotleAddict (39/150),0,169.55,1B Edwin Encarnación OF José Bautista C Russell Martin OF Steve Pearce 3B Josh Donaldson P Jacob deGrom OF Kevin Pillar P Trevor Bauer SS Francisco Lindor 2B José Ramírez,,Byron Buxton,0.31%,0
180,770686745,Awesemo (39/150),0,169.55,P J.A. Happ OF Seth Smith OF Mark Trumbo C Welington Castillo 1B Paul Goldschmidt 2B Jonathan Schoop 3B Manny Machado P Jimmy Nelson OF Mallex Smith SS Corey Seager,,Yasmani Grandal,0.26%,0
180,770706294,shawnzhan (103/150),0,169.55,OF José Bautista C Russell Martin P J.A. Happ 1B Kendrys Morales 3B Justin Turner 2B Logan Forsythe P Jimmy Nelson OF Kevin Pillar SS Corey Seager OF Cody Bellinger,,Chris Gimenez,0.23%,0
180,770706316,shawnzhan (125/150),0,169.55,1B Edwin Encarnación P J.A. Happ 3B Justin Turner C Roberto Pérez P Jimmy Nelson OF Joc Pederson SS Francisco Lindor 2B José Ramírez OF Yasiel Puig OF Cody Bellinger,,Michael A. Taylor,0.21%,0
180,770790078,crystalkali (37/130),0,169.55,C Yadier Molina P J.A. Happ OF Dexter Fowler OF Chris Herrmann OF Chris Owings 1B Paul Goldschmidt 3B Jake Lamb P Jimmy Nelson SS Nick Ahmed 2B José Ramírez,,Chris Taylor,0.21%,0
185,770686798,Awesemo (92/150),0,169.35,C Yadier Molina OF Dexter Fowler OF Tommy Pham 3B Logan Forsythe 2B Jason Kipnis 1B Matt Carpenter OF Stephen Piscotty P Jimmy Nelson P Jacob deGrom SS Corey Seager,,Jordy Mercer,0.18%,14
185,770709097,papagates (121/150),0,169.35,C Yadier Molina OF Dexter Fowler 1B Lucas Duda 2B Wilmer Flores OF Stephen Piscotty 3B Jedd Gyorko P Jimmy Nelson P Jacob deGrom OF Michael Conforto SS Aledmys Díaz,,Jon Jay,0.18%,15
185,770761693,BarOfSoap (9/15),0,169.35,C Russell Martin OF Dexter Fowler OF Steve Pearce 3B Josh Donaldson 1B Justin Smoak OF Stephen Piscotty 2B Greg Garcia P Jimmy Nelson P Jacob deGrom SS Aledmys Díaz,,Rio Ruiz,0.15%,2
185,770790117,crystalkali (76/130),0,169.35,OF Howie Kendrick 3B Justin Turner C Alex Avila 1B Tommy Joseph OF Aaron Altherr OF Odúbel Herrera P Jimmy Nelson P Jacob deGrom 2B José Ramírez SS Corey Seager,,Freddy Galvis,0.13%,6
185,770827655,ktesch85,0,169.35,C Yadier Molina 2B Logan Forsythe OF Billy Hamilton SS Kiké Hernández OF Hernán Pérez 3B Nicholas Castellanos P Jimmy Nelson P Jacob deGrom OF Joc Pederson 1B Cody Bellinger,,Kris Bryant,0.09%,0
185,770969226,stlcardinals84 (26/27),0,169.35,1B Edwin Encarnación OF José Bautista OF Steve Pearce C Roberto Pérez 2B Jason Kipnis P Jimmy Nelson P Jacob deGrom OF Kevin Pillar SS Francisco Lindor 3B José Ramírez,,J.T. Realmuto,0.09%,0
191,770706219,shawnzhan (28/150),0,169.2,OF José Bautista C Russell Martin P J.A. Happ 1B Kendrys Morales SS Troy Tulowitzki 3B Justin Turner 2B Logan Forsythe P Jacob deGrom OF Joc Pederson OF Cody Bellinger,,Bronson Arroyo,0.07%,-1.45
191,770924112,petteytheft89 (79/80),0,169.2,SS J.J. Hardy P J.A. Happ OF Seth Smith OF Mark Trumbo C Welington Castillo 1B Paul Goldschmidt 2B Jonathan Schoop P Jacob deGrom OF Joc Pederson 3B Maikel Franco,,Kyle Gibson,0.07%,8.9
193,770828850,tleeson (3/6),0,168.9,C Kurt Suzuki SS Eric Sogard 2B Dee Gordon OF Eric Thames OF Billy Hamilton 1B Paul Goldschmidt 3B Eugenio Suárez P Jimmy Nelson P Jacob Faria OF Cody Bellinger,,Brian Dozier,0.07%,0
193,770706885,GibbonCharles (2/2),0,168.9,SS Eric Sogard 2B Jason Kipnis 1B Matt Carpenter OF Corey Dickerson OF Marcell Ozuna 3B Jake Lamb C Willson Contreras P Jimmy Nelson P Jacob Faria OF Michael Conforto,,Daniel Nava,0.07%,2
