id,last_name,first_name,team,position,opponent,games,pa,ab,singles,doubles,triples,home_runs,walks,strikeouts,sb,cs,runs,rbi,hbp,sac_flies,gidp,errors,outs,matchup,odds,weather,injury,bvp, price_fanduel,price_yahoo,price_draftkings,price_draftday,price_starstreet,price_fantasyfeud,price_fanthrowdown,price_starfantasyleagues,price_fantasyaces, positions_fanduel,positions_yahoo,positions_draftkings,positions_draftday,positions_starstreet,positions_fantasyfeud,positions_fanthrowdown,positions_starfantasyleagues,positions_fantasyaces,price_victiv,positions_victiv
6442,Herrmann,Chris,ARI,C/OF,@ MIL,1.00,1.00,0.91,0.13,0.04,0.01,0.03,0.08,0.28,0.01,0.00,0.12,0.12,0.00,0.01,0.00,0.00,0.71,@MIL (Nelson R) L,,,,,2300,7,3700,0,0,0,0,0,0,C,C,C;OF,C;DH;OF,,,,,,0,
5979,Hernandez,Gorkys,SF,OF,ATL,1.00,1.00,0.92,0.15,0.04,0.01,0.01,0.08,0.20,0.03,0.01,0.12,0.12,0.00,0.01,0.00,0.00,0.70,ATL (Dickey R) R,,,,7ab .286/.286/.714 0sb 1hr,2400,7,2600,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
1834,Gordon,Alex,KC,OF,@ CLE,1.00,1.00,0.90,0.14,0.04,0.00,0.03,0.09,0.27,0.01,0.01,0.12,0.11,0.00,0.01,0.00,0.00,0.69,@CLE (Tomlin R) L,,,,43ab .302/.348/.465 0sb 0hr,2600,7,3100,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
2007,Hanigan,Ryan,COL,C,STL,1.00,1.00,0.89,0.17,0.04,0.00,0.01,0.11,0.18,0.00,0.00,0.14,0.13,0.00,0.00,0.00,0.00,0.67,STL (Lynn R) R,,,,9ab .111/.111/.111 0sb 0hr,3000,9,2900,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
8862,Williamson,Mac,SF,OF,ATL,1.00,1.00,0.91,0.16,0.04,0.00,0.03,0.08,0.25,0.01,0.00,0.12,0.12,0.00,0.01,0.00,0.00,0.70,ATL (Dickey R) R,,,,,2500,7,3000,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
5888,Castillo,Welington,BAL,C,@ HOU,1.00,1.00,0.93,0.15,0.05,0.00,0.03,0.07,0.30,0.00,0.00,0.11,0.11,0.00,0.01,0.00,0.00,0.70,@HOU (McCullers R) R,,,,,3300,15,3600,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
6088,Escobar,Eduardo,MIN,SS/3B,TB,1.00,1.00,0.93,0.15,0.06,0.01,0.02,0.07,0.19,0.00,0.00,0.12,0.12,0.00,0.01,0.00,0.00,0.69,TB (Cobb R) S,,,,2ab .500/.667/.500 0sb 0hr,2800,7,2900,0,0,0,0,0,0,SS,SS,SS;3B,SS;DH,,,,,,0,
6675,Machado,Dixon,DET,2B/SS,@ CHW,1.00,1.00,0.92,0.17,0.04,0.00,0.02,0.08,0.16,0.02,0.01,0.11,0.11,0.00,0.01,0.00,0.00,0.69,@CHW (Gonzalez R) R,,,,,2000,7,2700,0,0,0,0,0,0,2B,SS,2B;SS,2B;SS;DH,,,,,,0,
5752,Jackson,Austin,CLE,OF,KC,1.00,1.00,0.92,0.17,0.06,0.01,0.01,0.07,0.23,0.02,0.01,0.11,0.11,0.00,0.01,0.00,0.00,0.68,KC (Duffy L) R,,,,28ab .321/.406/.500 0sb 1hr,2600,9,3000,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
2341,Iannetta,Chris,ARI,C,@ MIL,1.00,1.00,0.87,0.13,0.04,0.00,0.03,0.13,0.28,0.00,0.00,0.12,0.12,0.00,0.01,0.00,0.00,0.67,@MIL (Nelson R) R,,,,,2300,7,2900,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
10052,Powell,Boog,SEA,OF,@ BOS,1.00,1.00,0.93,0.19,0.04,0.01,0.01,0.07,0.20,0.03,0.03,0.12,0.11,0.00,0.01,0.00,0.00,0.68,@BOS (Porcello R) L,,,,,2100,7,2900,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
1807,Gonzalez,Adrian,LAD,1B,CHC,1.00,1.00,0.91,0.15,0.05,0.00,0.03,0.09,0.21,0.00,0.00,0.11,0.11,0.00,0.01,0.00,0.00,0.68,CHC (Lester L) L,,,,5ab .200/.200/.200 0sb 0hr,2800,7,3200,0,0,0,0,0,0,1B,1B,1B,1B;DH,,,,,,0,
6061,d'Arnaud,Chase,SD,3B/OF,@ WAS,1.00,1.00,0.94,0.17,0.05,0.01,0.01,0.05,0.21,0.04,0.02,0.10,0.11,0.00,0.01,0.00,0.00,0.71,@WAS (Ross R) R,,,,,2100,7,2500,0,0,0,0,0,0,SS,SS,3B;OF,SS;3B;DH,,,,,,0,
6992,Szczur,Matt,SD,OF,@ WAS,1.00,1.00,0.93,0.17,0.04,0.00,0.02,0.06,0.20,0.02,0.01,0.11,0.11,0.00,0.01,0.00,0.00,0.70,@WAS (Ross R) R,,,,,2200,7,2600,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
5623,Lobaton,Jose,WAS,C,SD,1.00,1.00,0.90,0.15,0.04,0.00,0.02,0.10,0.22,0.01,0.00,0.13,0.13,0.00,0.01,0.00,0.00,0.69,SD (Chacin R) S,,,,5ab .200/.200/.200 0sb 0hr,2200,7,2400,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
10910,Happ,Ian,CHC,2B,@ LAD,1.00,1.00,0.91,0.13,0.05,0.01,0.03,0.07,0.35,0.02,0.01,0.10,0.11,0.00,0.01,0.01,0.00,0.71,@LAD (Kershaw L) S,,,,,3500,16,4200,0,0,0,0,0,0,2B,2B,2B,2B;DH,,,,,,0,
6253,Adrianza,Ehire,MIN,2B/SS,TB,1.00,1.00,0.91,0.17,0.05,0.00,0.01,0.08,0.17,0.02,0.01,0.11,0.11,0.00,0.01,0.00,0.00,0.68,TB (Cobb R) S,,,,,0,7,2300,0,0,0,0,0,0,,SS,2B;SS,2B;SS;DH,,,,,,0,
8442,Smith,Kevan,CHW,C,DET,1.00,1.00,0.93,0.15,0.04,0.00,0.03,0.07,0.21,0.00,0.00,0.11,0.11,0.00,0.01,0.00,0.00,0.71,DET (Zimmermann R) R,,,,,2200,7,2700,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
8713,Taylor,Chris,LAD,2B,CHC,1.00,1.00,0.91,0.16,0.05,0.01,0.01,0.08,0.24,0.02,0.01,0.10,0.11,0.00,0.01,0.00,0.00,0.69,CHC (Lester L) R,,,,4ab .250/.400/.500 1sb 0hr,3100,12,3700,0,0,0,0,0,0,3B,2B,2B,2B;SS;DH,,,,,,0,
2186,Hill,Aaron,SF,2B/OF,ATL,1.00,1.00,0.89,0.16,0.04,0.00,0.02,0.09,0.15,0.01,0.00,0.12,0.12,0.01,0.01,0.02,0.00,0.67,ATL (Dickey R) R,,,,5ab .400/.400/.400 0sb 0hr,2300,7,2700,0,0,0,0,0,0,3B,3B,2B;OF,2B;3B;DH,,,,,,0,
8889,Rickard,Joey,BAL,OF,@ HOU,1.00,1.00,0.92,0.17,0.04,0.00,0.01,0.08,0.25,0.03,0.01,0.10,0.10,0.00,0.01,0.00,0.00,0.69,@HOU (McCullers R) R,,,,2ab .000/.333/.000 0sb 0hr,2100,7,3400,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
6805,Colon,Christian,MIA,2B/SS,LAA,1.00,1.00,0.93,0.19,0.04,0.00,0.01,0.07,0.13,0.02,0.01,0.12,0.12,0.00,0.01,0.00,0.00,0.69,LAA (Shoemaker R) R,,,,,2000,7,2600,0,0,0,0,0,0,2B,2B,2B;SS,2B;SS;DH,,,,,,0,
6386,Romine,Austin,NYY,C,OAK,1.00,1.00,0.93,0.16,0.05,0.00,0.02,0.05,0.19,0.01,0.00,0.12,0.11,0.00,0.01,0.00,0.00,0.70,OAK (Triggs R) R,,,,,2000,7,2600,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
6182,Descalso,Daniel,ARI,3B/OF,@ MIL,1.00,1.00,0.89,0.14,0.04,0.01,0.02,0.10,0.22,0.01,0.01,0.12,0.11,0.00,0.01,0.00,0.00,0.69,@MIL (Nelson R) L,,,,3ab .333/.333/.667 0sb 0hr,2200,7,2800,0,0,0,0,0,0,2B,2B,3B;OF,2B;SS;DH,,,,,,0,
6151,Barney,Darwin,TOR,2B/3B,TEX,1.00,1.00,0.93,0.16,0.05,0.01,0.01,0.07,0.15,0.01,0.00,0.12,0.11,0.00,0.01,0.00,0.00,0.70,TEX (Cashner R) R,,,,3ab .000/.250/.000 1sb 0hr,2000,7,2200,0,0,0,0,0,0,SS,2B,2B;3B,2B;SS;DH,,,,,,0,
6674,Goins,Ryan,TOR,SS,TEX,1.00,1.00,0.92,0.15,0.04,0.01,0.02,0.07,0.21,0.01,0.01,0.12,0.11,0.00,0.01,0.00,0.00,0.71,TEX (Cashner R) L,,,,,2600,7,2900,0,0,0,0,0,0,2B,2B,SS,2B;SS;DH,,,,,,0,
4840,Suzuki,Ichiro,MIA,OF,LAA,1.00,1.00,0.93,0.19,0.03,0.01,0.00,0.07,0.14,0.02,0.00,0.11,0.12,0.00,0.01,0.00,0.00,0.69,LAA (Shoemaker R) L,,,,,2000,7,2700,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
8036,Ahmed,Nick,ARI,SS,@ MIL,1.00,1.00,0.93,0.15,0.04,0.01,0.02,0.06,0.20,0.02,0.01,0.12,0.11,0.00,0.01,0.00,0.00,0.72,@MIL (Nelson R) R,,,,6ab .000/.000/.000 0sb 0hr,2500,9,3500,0,0,0,0,0,0,SS,SS,SS,SS;DH,,,,,,0,
3820,Pennington,Cliff,LAA,2B/SS,@ MIA,1.00,1.00,0.90,0.16,0.03,0.01,0.01,0.10,0.23,0.02,0.00,0.12,0.11,0.00,0.01,0.00,0.00,0.70,@MIA (Urena R) S,,,,,2100,7,2100,0,0,0,0,0,0,SS,2B,2B;SS,2B;SS;DH,,,,,,0,
8621,Maile,Luke,TOR,C,TEX,1.00,1.00,0.93,0.14,0.05,0.00,0.02,0.06,0.21,0.01,0.01,0.12,0.11,0.00,0.01,0.00,0.00,0.72,TEX (Cashner R) R,,,,,2200,7,2300,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
7486,Graterol,Juan,LAA,C,@ MIA,1.00,1.00,0.97,0.19,0.05,0.00,0.01,0.03,0.14,0.01,0.00,0.12,0.12,0.00,0.01,0.00,0.00,0.71,@MIA (Urena R) R,,,,,2100,7,2300,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
5579,Gimenez,Chris,MIN,C,TB,1.00,1.00,0.89,0.14,0.05,0.00,0.02,0.10,0.24,0.00,0.00,0.12,0.11,0.00,0.00,0.03,0.00,0.69,TB (Cobb R) R,,,,,2000,7,2600,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
6267,Sucre,Jesus,TB,C,@ MIN,1.00,1.00,0.96,0.19,0.04,0.00,0.02,0.04,0.18,0.01,0.01,0.11,0.11,0.00,0.01,0.00,0.00,0.71,@MIN (Gibson R) R,,,,3ab .000/.000/.000 0sb 0hr,2500,12,2800,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
6797,Ngoepe,Gift,PIT,2B,NYM,1.00,1.00,0.91,0.13,0.04,0.01,0.01,0.08,0.34,0.02,0.02,0.11,0.11,0.01,0.01,0.01,0.00,0.71,NYM (Harvey R) R,,,,,2200,7,2400,0,0,0,0,0,0,2B,2B,2B,,,,,,,0,
7877,Perez,Roberto,CLE,C,KC,1.00,1.00,0.87,0.12,0.04,0.00,0.02,0.12,0.27,0.01,0.01,0.12,0.10,0.00,0.01,0.00,0.00,0.69,KC (Duffy L) R,,,,3ab .000/.250/.000 0sb 0hr,2000,7,2400,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
1420,Ellis,A.J.,MIA,C,LAA,1.00,1.00,0.87,0.13,0.04,0.00,0.02,0.12,0.17,0.01,0.00,0.12,0.11,0.00,0.01,0.00,0.00,0.68,LAA (Shoemaker R) R,,,,1ab .000/.000/.000 0sb 0hr,2100,7,2500,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
4336,Ruiz,Carlos,SEA,C,@ BOS,1.00,1.00,0.91,0.16,0.05,0.00,0.01,0.08,0.17,0.01,0.00,0.12,0.11,0.00,0.01,0.00,0.00,0.69,@BOS (Porcello R) R,,,,5ab .600/.667/.600 0sb 0hr,2200,7,2800,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
474,Bonifacio,Emilio,ATL,OF,@ SF,1.00,1.00,0.94,0.17,0.03,0.01,0.01,0.05,0.24,0.04,0.01,0.10,0.10,0.00,0.01,0.01,0.00,0.72,@SF (Cueto R) S,,,Questionable,7ab .429/.556/.429 0sb 0hr,2000,7,2000,0,0,0,0,0,0,OF,OF,OF,2B;DH;OF,,,,,,0,
6013,Heyward,Jason,CHC,OF,@ LAD,1.00,1.00,0.92,0.16,0.04,0.00,0.02,0.07,0.19,0.01,0.01,0.10,0.10,0.00,0.01,0.00,0.00,0.71,@LAD (Kershaw L) L,,,,8ab .000/.000/.000 0sb 0hr,3400,7,3400,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
5055,Utley,Chase,LAD,1B/2B,CHC,1.00,1.00,0.91,0.14,0.04,0.01,0.02,0.08,0.20,0.01,0.01,0.10,0.11,0.00,0.01,0.00,0.00,0.71,CHC (Lester L) L,,,,12ab .167/.167/.167 1sb 0hr,2300,7,3000,0,0,0,0,0,0,2B,2B,1B;2B,2B;DH,,,,,,0,
4841,Suzuki,Kurt,ATL,C,@ SF,1.00,1.00,0.93,0.17,0.06,0.00,0.01,0.05,0.14,0.00,0.00,0.10,0.11,0.00,0.01,0.00,0.00,0.70,@SF (Cueto R) R,,,,6ab .333/.429/1.000 0sb 1hr,2800,12,2900,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
7248,Centeno,Juan,HOU,C,BAL,1.00,1.00,0.93,0.18,0.04,0.01,0.00,0.05,0.15,0.01,0.00,0.12,0.11,0.01,0.01,0.04,0.00,0.70,BAL (Asher R) L,,,,,2700,13,2200,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
4787,Stewart,Chris,PIT,C,NYM,1.00,1.00,0.92,0.18,0.04,0.00,0.01,0.07,0.16,0.00,0.00,0.11,0.11,0.00,0.01,0.00,0.00,0.69,NYM (Harvey R) R,,,,6ab .000/.000/.000 0sb 0hr,2200,7,2200,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
6592,Kozma,Pete,TEX,SS/3B,@ TOR,1.00,1.00,0.92,0.14,0.05,0.01,0.01,0.07,0.23,0.02,0.01,0.10,0.09,0.00,0.01,0.02,0.00,0.72,@TOR (Biagini R) R,,,,,2000,7,2800,0,0,0,0,0,0,SS,SS,SS;3B,2B;SS;DH,,,,,,0,
6370,Martinez,Michael,TB,2B/3B,@ MIN,1.00,1.00,0.94,0.17,0.04,0.01,0.01,0.06,0.21,0.01,0.01,0.11,0.10,0.00,0.01,0.00,0.00,0.72,@MIN (Gibson R) S,,,,1ab .000/.000/.000 0sb 0hr,2100,7,2400,0,0,0,0,0,0,SS,OF,2B;3B,2B;DH;OF,,,,,,0,
3367,Montero,Miguel,CHC,C,@ LAD,1.00,1.00,0.91,0.14,0.03,0.00,0.02,0.08,0.28,0.01,0.00,0.10,0.10,0.00,0.01,0.00,0.00,0.72,@LAD (Kershaw L) L,,,,32ab .188/.188/.281 0sb 0hr,2400,7,3100,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
5532,Butera,Drew,KC,C,@ CLE,1.00,1.00,0.95,0.14,0.04,0.00,0.02,0.05,0.24,0.00,0.00,0.11,0.10,0.00,0.01,0.00,0.00,0.74,@CLE (Tomlin R) R,,,,4ab .250/.250/.250 0sb 0hr,2400,7,2200,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
8599,Fontana,Nolan,LAA,2B/SS,@ MIA,1.00,1.00,0.89,0.12,0.04,0.01,0.01,0.11,0.31,0.01,0.01,0.12,0.10,0.00,0.00,0.00,0.00,0.72,@MIA (Urena R) L,,,,,2000,7,2400,0,0,0,0,0,0,2B,2B,2B;SS,,,,,,,0,
9934,Torrens,Luis,SD,C,@ WAS,1.00,1.00,0.93,0.14,0.04,0.00,0.01,0.06,0.23,0.01,0.01,0.10,0.10,0.00,0.01,0.00,0.00,0.74,@WAS (Ross R) R,,,,,2000,7,2000,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
5607,Jay,Jon,CHC,OF,@ LAD,1.00,1.00,0.94,0.19,0.04,0.00,0.01,0.05,0.24,0.01,0.00,0.09,0.10,0.00,0.01,0.00,0.00,0.71,@LAD (Kershaw L) L,,,,5ab .200/.333/.200 0sb 0hr,2300,7,3100,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
2393,Janish,Paul,BAL,SS/3B,@ HOU,1.00,1.00,0.92,0.15,0.05,0.00,0.01,0.07,0.17,0.00,0.00,0.10,0.09,0.00,0.01,0.00,0.00,0.73,@HOU (McCullers R) R,,,,1ab .000/.500/.000 0sb 0hr,2000,7,2600,0,0,0,0,0,0,SS,SS,SS;3B,SS;3B;DH,,,,,,0,
